trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
34,NCT01106625,NCT01106625,rcs,Intercept,age10'',-0.788,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10'',0.029,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10'',0.844,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10'',-0.982,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,arm_f=_2_uaa10569,-0.837,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,arm_f=_2_uaa10569,0.035,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,arm_f=_2_uaa10569,0.85,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',arm_f=_2_uaa10569,-0.758,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',arm_f=_2_uaa10569,0.688,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,arm_f=_2_uaa10570,-0.753,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,arm_f=_2_uaa10570,0.006,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,arm_f=_2_uaa10570,0.771,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',arm_f=_2_uaa10570,-0.688,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',arm_f=_2_uaa10570,0.624,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,arm_f=_2_uaa10570,0.662,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,sex,-0.137,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,sex,-0.015,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,sex,0.102,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',sex,-0.076,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',sex,0.054,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,sex,0.123,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,sex,0.112,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10 * arm_f=_2_uaa10569,0.824,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10 * arm_f=_2_uaa10569,-0.032,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10 * arm_f=_2_uaa10569,-0.846,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10 * arm_f=_2_uaa10569,0.778,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10 * arm_f=_2_uaa10569,-0.714,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10 * arm_f=_2_uaa10569,-0.994,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10 * arm_f=_2_uaa10569,-0.652,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10 * arm_f=_2_uaa10569,-0.086,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10' * arm_f=_2_uaa10569,-0.705,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10' * arm_f=_2_uaa10569,0.031,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10' * arm_f=_2_uaa10569,0.746,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10' * arm_f=_2_uaa10569,-0.811,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10' * arm_f=_2_uaa10569,0.797,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10569,0.866,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10' * arm_f=_2_uaa10569,0.558,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10' * arm_f=_2_uaa10569,0.061,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10569,-0.905,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10'' * arm_f=_2_uaa10569,0.639,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10'' * arm_f=_2_uaa10569,-0.034,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10'' * arm_f=_2_uaa10569,-0.682,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10'' * arm_f=_2_uaa10569,0.794,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10'' * arm_f=_2_uaa10569,-0.808,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10569,-0.782,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10'' * arm_f=_2_uaa10569,-0.504,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10'' * arm_f=_2_uaa10569,-0.043,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10569,0.827,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10569,-0.983,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10 * arm_f=_2_uaa10570,0.745,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10 * arm_f=_2_uaa10570,-0.003,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10 * arm_f=_2_uaa10570,-0.771,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10 * arm_f=_2_uaa10570,0.709,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10 * arm_f=_2_uaa10570,-0.65,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10 * arm_f=_2_uaa10570,-0.656,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10 * arm_f=_2_uaa10570,-0.995,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10 * arm_f=_2_uaa10570,-0.079,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,age10 * arm_f=_2_uaa10570,0.652,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,age10 * arm_f=_2_uaa10570,-0.575,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,age10 * arm_f=_2_uaa10570,0.526,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10' * arm_f=_2_uaa10570,-0.652,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10' * arm_f=_2_uaa10570,0.002,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10' * arm_f=_2_uaa10570,0.696,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10' * arm_f=_2_uaa10570,-0.757,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10' * arm_f=_2_uaa10570,0.744,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10570,0.574,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10' * arm_f=_2_uaa10570,0.876,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10' * arm_f=_2_uaa10570,0.058,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10570,-0.589,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10570,0.614,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,age10' * arm_f=_2_uaa10570,-0.601,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10570,age10' * arm_f=_2_uaa10570,-0.911,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,age10'' * arm_f=_2_uaa10570,0.588,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,age10'' * arm_f=_2_uaa10570,-0.006,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,age10'' * arm_f=_2_uaa10570,-0.634,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',age10'' * arm_f=_2_uaa10570,0.738,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',age10'' * arm_f=_2_uaa10570,-0.751,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10570,-0.517,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,age10'' * arm_f=_2_uaa10570,-0.79,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,age10'' * arm_f=_2_uaa10570,-0.041,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10570,0.536,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10570,-0.599,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,age10'' * arm_f=_2_uaa10570,0.607,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10570,age10'' * arm_f=_2_uaa10570,0.831,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10570,age10'' * arm_f=_2_uaa10570,-0.981,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,arm_f=_2_uaa10569 * sex,0.107,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,arm_f=_2_uaa10569 * sex,-0.026,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,arm_f=_2_uaa10569 * sex,-0.074,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',arm_f=_2_uaa10569 * sex,0.055,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',arm_f=_2_uaa10569 * sex,-0.039,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,arm_f=_2_uaa10569 * sex,-0.099,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,arm_f=_2_uaa10569 * sex,-0.08,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,arm_f=_2_uaa10569 * sex,-0.713,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,arm_f=_2_uaa10569 * sex,0.05,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,arm_f=_2_uaa10569 * sex,-0.044,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,arm_f=_2_uaa10569 * sex,0.034,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10570,arm_f=_2_uaa10569 * sex,0.057,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10570,arm_f=_2_uaa10569 * sex,-0.041,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10570,arm_f=_2_uaa10569 * sex,0.029,hba1c,locf
34,NCT01106625,NCT01106625,rcs,Intercept,arm_f=_2_uaa10570 * sex,0.112,hba1c,locf
34,NCT01106625,NCT01106625,rcs,value_1,arm_f=_2_uaa10570 * sex,-0.052,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10,arm_f=_2_uaa10570 * sex,-0.074,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10',arm_f=_2_uaa10570 * sex,0.055,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'',arm_f=_2_uaa10570 * sex,-0.04,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569,arm_f=_2_uaa10570 * sex,-0.09,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10570,arm_f=_2_uaa10570 * sex,-0.077,hba1c,locf
34,NCT01106625,NCT01106625,rcs,sex,arm_f=_2_uaa10570 * sex,-0.708,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10569,arm_f=_2_uaa10570 * sex,0.063,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10569,arm_f=_2_uaa10570 * sex,-0.045,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10569,arm_f=_2_uaa10570 * sex,0.033,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10 * arm_f=_2_uaa10570,arm_f=_2_uaa10570 * sex,0.025,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10' * arm_f=_2_uaa10570,arm_f=_2_uaa10570 * sex,-0.003,hba1c,locf
34,NCT01106625,NCT01106625,rcs,age10'' * arm_f=_2_uaa10570,arm_f=_2_uaa10570 * sex,-0.009,hba1c,locf
34,NCT01106625,NCT01106625,rcs,arm_f=_2_uaa10569 * sex,arm_f=_2_uaa10570 * sex,0.507,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,value_1,-0.344,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10,-0.925,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10,-0.009,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10',0.765,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10',0.029,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10',-0.878,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10'',-0.687,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10'',-0.026,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10'',0.797,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10'',-0.984,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,arm_f=_2_uaa10548,-0.648,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,arm_f=_2_uaa10548,-0.035,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,arm_f=_2_uaa10548,0.696,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',arm_f=_2_uaa10548,-0.582,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',arm_f=_2_uaa10548,0.522,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,arm_f=_2_uaa10549,-0.645,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,arm_f=_2_uaa10549,0.005,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,arm_f=_2_uaa10549,0.678,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',arm_f=_2_uaa10549,-0.566,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',arm_f=_2_uaa10549,0.508,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,arm_f=_2_uaa10549,0.482,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,sex,-0.039,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,sex,0.059,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,sex,-0.046,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',sex,-0.002,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',sex,0.025,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,sex,0.012,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,sex,0.014,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10 * arm_f=_2_uaa10548,0.65,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10 * arm_f=_2_uaa10548,0.034,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10 * arm_f=_2_uaa10548,-0.713,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10 * arm_f=_2_uaa10548,0.627,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10 * arm_f=_2_uaa10548,-0.569,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10 * arm_f=_2_uaa10548,-0.989,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10 * arm_f=_2_uaa10548,-0.483,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10 * arm_f=_2_uaa10548,0.034,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10' * arm_f=_2_uaa10548,-0.553,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10' * arm_f=_2_uaa10548,-0.019,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10' * arm_f=_2_uaa10548,0.634,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10' * arm_f=_2_uaa10548,-0.722,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10' * arm_f=_2_uaa10548,0.71,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10548,0.817,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10' * arm_f=_2_uaa10548,0.409,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10' * arm_f=_2_uaa10548,0.002,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10548,-0.872,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10'' * arm_f=_2_uaa10548,0.498,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10'' * arm_f=_2_uaa10548,0.014,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10'' * arm_f=_2_uaa10548,-0.576,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10'' * arm_f=_2_uaa10548,0.711,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10'' * arm_f=_2_uaa10548,-0.723,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10548,-0.729,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10'' * arm_f=_2_uaa10548,-0.367,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10'' * arm_f=_2_uaa10548,-0.018,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10548,0.787,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10548,-0.983,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10 * arm_f=_2_uaa10549,0.636,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10 * arm_f=_2_uaa10549,0.011,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10 * arm_f=_2_uaa10549,-0.689,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10 * arm_f=_2_uaa10549,0.606,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10 * arm_f=_2_uaa10549,-0.549,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10 * arm_f=_2_uaa10549,-0.48,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10 * arm_f=_2_uaa10549,-0.99,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10 * arm_f=_2_uaa10549,0.032,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,age10 * arm_f=_2_uaa10549,0.492,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,age10 * arm_f=_2_uaa10549,-0.437,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,age10 * arm_f=_2_uaa10549,0.397,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10' * arm_f=_2_uaa10549,-0.521,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10' * arm_f=_2_uaa10549,-0.057,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10' * arm_f=_2_uaa10549,0.613,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10' * arm_f=_2_uaa10549,-0.699,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10' * arm_f=_2_uaa10549,0.687,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10549,0.407,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10' * arm_f=_2_uaa10549,0.827,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10' * arm_f=_2_uaa10549,-0.001,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10549,-0.439,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10549,0.504,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,age10' * arm_f=_2_uaa10549,-0.497,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10549,age10' * arm_f=_2_uaa10549,-0.88,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,age10'' * arm_f=_2_uaa10549,0.465,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,age10'' * arm_f=_2_uaa10549,0.063,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,age10'' * arm_f=_2_uaa10549,-0.557,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',age10'' * arm_f=_2_uaa10549,0.689,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',age10'' * arm_f=_2_uaa10549,-0.7,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10549,-0.366,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,age10'' * arm_f=_2_uaa10549,-0.743,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,age10'' * arm_f=_2_uaa10549,-0.015,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10549,0.399,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10549,-0.497,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,age10'' * arm_f=_2_uaa10549,0.506,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10549,age10'' * arm_f=_2_uaa10549,0.8,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10549,age10'' * arm_f=_2_uaa10549,-0.984,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,arm_f=_2_uaa10548 * sex,0.028,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,arm_f=_2_uaa10548 * sex,-0.044,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,arm_f=_2_uaa10548 * sex,0.032,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',arm_f=_2_uaa10548 * sex,0.001,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',arm_f=_2_uaa10548 * sex,-0.017,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,arm_f=_2_uaa10548 * sex,-0.106,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,arm_f=_2_uaa10548 * sex,-0.01,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,arm_f=_2_uaa10548 * sex,-0.703,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,arm_f=_2_uaa10548 * sex,0.038,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,arm_f=_2_uaa10548 * sex,-0.035,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,arm_f=_2_uaa10548 * sex,0.036,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10549,arm_f=_2_uaa10548 * sex,-0.022,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10549,arm_f=_2_uaa10548 * sex,0.001,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10549,arm_f=_2_uaa10548 * sex,0.01,hba1c,locf
34,NCT01081834,NCT01081834,rcs,Intercept,arm_f=_2_uaa10549 * sex,0.034,hba1c,locf
34,NCT01081834,NCT01081834,rcs,value_1,arm_f=_2_uaa10549 * sex,-0.061,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10,arm_f=_2_uaa10549 * sex,0.033,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10',arm_f=_2_uaa10549 * sex,0.001,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'',arm_f=_2_uaa10549 * sex,-0.017,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548,arm_f=_2_uaa10549 * sex,-0.008,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10549,arm_f=_2_uaa10549 * sex,-0.009,hba1c,locf
34,NCT01081834,NCT01081834,rcs,sex,arm_f=_2_uaa10549 * sex,-0.714,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10548,arm_f=_2_uaa10549 * sex,-0.025,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10548,arm_f=_2_uaa10549 * sex,-0.001,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10548,arm_f=_2_uaa10549 * sex,0.013,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10 * arm_f=_2_uaa10549,arm_f=_2_uaa10549 * sex,-0.056,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10' * arm_f=_2_uaa10549,arm_f=_2_uaa10549 * sex,0.023,hba1c,locf
34,NCT01081834,NCT01081834,rcs,age10'' * arm_f=_2_uaa10549,arm_f=_2_uaa10549 * sex,-0.008,hba1c,locf
34,NCT01081834,NCT01081834,rcs,arm_f=_2_uaa10548 * sex,arm_f=_2_uaa10549 * sex,0.502,hba1c,locf
34,NCT01106677,NCT01106677,rcs,Intercept,value_1,-0.287,hba1c,locf
34,NCT01106677,NCT01106677,rcs,Intercept,age10,-0.956,hba1c,locf
34,NCT01106677,NCT01106677,rcs,value_1,age10,0.033,hba1c,locf
34,NCT01106677,NCT01106677,rcs,Intercept,age10',0.775,hba1c,locf
34,NCT01106677,NCT01106677,rcs,value_1,age10',-0.036,hba1c,locf
34,NCT01106677,NCT01106677,rcs,age10,age10',-0.853,hba1c,locf
34,NCT01106677,NCT01106677,rcs,Intercept,age10'',-0.66,hba1c,locf
34,NCT01106677,NCT01106677,rcs,value_1,age10'',0.045,hba1c,locf
34,NCT01106677,NCT01106677,rcs,age10,age10'',0.732,hba1c,locf
34,NCT01106677,NCT01106677,rcs,age10',age10'',-0.97,hba1c,locf
34,NCT01106677,NCT01106677,rcs,Intercept,arm_f=_2_uaa10577,-0.769,hba1c,locf
34,NCT01106677,NCT01106677,rcs,value_1,arm_f=_2_uaa10577,0.004,hba1c,locf
