nct_id,nct_id2,models,term,estimate,std.error,statistic,p.value
NCT01632007,NCT01632007,f6,age10:arm_f_2_Trelagliptin,0.028,0.129,0.214,0.8306
NCT01632007,NCT01632007,f6,value_1:arm_f_2_Alogliptin,-0.059,0.156,-0.379,0.7051
NCT01632007,NCT01632007,f6,value_1:arm_f_2_Trelagliptin,-0.144,0.156,-0.927,0.3548
NCT01619059,NCT01619059,f6,(Intercept),1.449,0.592,2.449,0.01492
NCT01619059,NCT01619059,f6,value_1,0.789,0.061,12.872,2.253e-30
NCT01619059,NCT01619059,f6,age10,-0.006,0.064,-0.097,0.9226
NCT01619059,NCT01619059,f6,arm_f_2_SAXA PLUS DAPA PLUS MET,0.379,0.879,0.432,0.6661
NCT01619059,NCT01619059,f6,age10:arm_f_2_SAXA PLUS DAPA PLUS MET,0.006,0.086,0.065,0.9478
NCT01619059,NCT01619059,f6,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.097,0.091,-1.063,0.2887
NCT00819091,NCT00819091,f7,(Intercept),1.658,1.159,1.431,0.1538
NCT00819091,NCT00819091,f7,value_1,0.771,0.132,5.834,1.81e-8
NCT00819091,NCT00819091,f7,sex,0.107,0.196,0.544,0.5868
NCT00819091,NCT00819091,f7,"arm_f_2_Linagliptin, 5 mg tablet",-0.088,1.353,-0.065,0.9484
NCT00819091,NCT00819091,f7,"sex:arm_f_2_Linagliptin, 5 mg tablet",-0.315,0.239,-1.321,0.1877
NCT00819091,NCT00819091,f7,"value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.012,0.155,-0.081,0.9359
NCT00800683,NCT00800683,f7,(Intercept),2.237,0.894,2.501,0.0137
NCT00800683,NCT00800683,f7,value_1,0.643,0.102,6.275,5.337e-9
NCT00800683,NCT00800683,f7,sex,0.278,0.229,1.212,0.2279
NCT00800683,NCT00800683,f7,arm_f_2_Placebo,-0.508,1.368,-0.371,0.7112
NCT00800683,NCT00800683,f7,sex:arm_f_2_Placebo,-0.323,0.315,-1.025,0.3075
NCT00800683,NCT00800683,f7,value_1:arm_f_2_Placebo,0.147,0.161,0.908,0.3654
NCT00740051,NCT00740051,f7,(Intercept),5.329,1.23,4.331,2.248e-5
NCT00740051,NCT00740051,f7,value_1,0.271,0.15,1.806,0.0722
NCT00740051,NCT00740051,f7,sex,-0.013,0.269,-0.048,0.9617
NCT00740051,NCT00740051,f7,"arm_f_2_Linagliptin, 5mg tablet",-0.806,1.48,-0.545,0.5866
NCT00740051,NCT00740051,f7,"sex:arm_f_2_Linagliptin, 5mg tablet",-0.08,0.333,-0.238,0.8118
NCT00740051,NCT00740051,f7,"value_1:arm_f_2_Linagliptin, 5mg tablet",0.119,0.181,0.661,0.5093
NCT00996658,NCT00996658,f7,(Intercept),3.02,1.234,2.448,0.01503
NCT00996658,NCT00996658,f7,value_1,0.577,0.143,4.025,7.421e-5
NCT00996658,NCT00996658,f7,sex,0.087,0.222,0.391,0.6961
NCT00996658,NCT00996658,f7,arm_f_2_Linagliptin 5 mg tablet,0.435,1.459,0.298,0.766
NCT00996658,NCT00996658,f7,sex:arm_f_2_Linagliptin 5 mg tablet,0.103,0.271,0.379,0.7052
NCT00996658,NCT00996658,f7,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.11,0.17,-0.644,0.5204
NCT01084005,NCT01084005,f7,(Intercept),3.179,0.724,4.389,1.72e-5
NCT01084005,NCT01084005,f7,value_1,0.601,0.096,6.255,1.859e-9
NCT01084005,NCT01084005,f7,sex,-0.217,0.137,-1.582,0.1149
NCT01084005,NCT01084005,f7,"arm_f_2_Linagliptin, 5mg tablet",-0.432,0.864,-0.5,0.6179
NCT01084005,NCT01084005,f7,"sex:arm_f_2_Linagliptin, 5mg tablet",0.225,0.17,1.322,0.1874
NCT01084005,NCT01084005,f7,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.039,0.112,-0.344,0.7314
NCT01087502,NCT01087502,f7,(Intercept),0.537,0.551,0.975,0.3307
NCT01087502,NCT01087502,f7,value_1,0.932,0.067,13.942,2.138e-32
NCT01087502,NCT01087502,f7,sex,-0.102,0.133,-0.768,0.4435
NCT01087502,NCT01087502,f7,"arm_f_2_Linagliptin, 5mg tablet",0.844,0.817,1.033,0.3029
NCT01087502,NCT01087502,f7,"sex:arm_f_2_Linagliptin, 5mg tablet",-0.083,0.19,-0.436,0.6633
NCT01087502,NCT01087502,f7,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.151,0.1,-1.51,0.1323
NCT01194830,NCT01194830,f7,(Intercept),5.16,0.797,6.477,6.542e-10
NCT01194830,NCT01194830,f7,value_1,0.404,0.09,4.505,1.103e-5
NCT01194830,NCT01194830,f7,sex,-0.734,0.207,-3.545,4.843e-4
NCT01194830,NCT01194830,f7,arm_f_2_Linagliptin,-2.472,1.255,-1.97,0.05017
NCT01194830,NCT01194830,f7,sex:arm_f_2_Linagliptin,0.619,0.305,2.032,0.04342
NCT01194830,NCT01194830,f7,value_1:arm_f_2_Linagliptin,0.196,0.143,1.375,0.1707
NCT02182830,NCT02182830,f7,(Intercept),2.19,1.034,2.118,0.03574
NCT02182830,NCT02182830,f7,value_1,0.755,0.12,6.265,3.38e-9
NCT02182830,NCT02182830,f7,sex,-0.118,0.258,-0.458,0.6473
NCT02182830,NCT02182830,f7,arm_f_2_10mg SLASH 25mg,2.695,1.654,1.629,0.1052
NCT02182830,NCT02182830,f7,sex:arm_f_2_10mg SLASH 25mg,0.092,0.365,0.253,0.8004
NCT02182830,NCT02182830,f7,value_1:arm_f_2_10mg SLASH 25mg,-0.396,0.19,-2.085,0.03867
NCT02453555,NCT02453555,f7,(Intercept),5.241,0.977,5.363,1.76e-7
NCT02453555,NCT02453555,f7,value_1,0.299,0.117,2.563,0.01093
NCT02453555,NCT02453555,f7,sex,-0.065,0.188,-0.345,0.7305
NCT02453555,NCT02453555,f7,arm_f_2_FDC EmpaLina titr,0.969,1.233,0.786,0.4324
NCT02453555,NCT02453555,f7,sex:arm_f_2_FDC EmpaLina titr,-0.017,0.232,-0.071,0.9431
NCT02453555,NCT02453555,f7,value_1:arm_f_2_FDC EmpaLina titr,-0.185,0.147,-1.256,0.2101
NCT00763451,NCT00763451,f7,(Intercept),5.253,0.741,7.09,4.919e-12
NCT00763451,NCT00763451,f7,value_1,0.299,0.09,3.311,9.996e-4
NCT00763451,NCT00763451,f7,sex,-0.285,0.152,-1.876,0.06127
NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 1-step titration,-1.628,1.067,-1.525,0.1279
NCT00763451,NCT00763451,f7,arm_f_2_Lixisenatide 2-step titration,-1.164,1.032,-1.128,0.26
NCT00763451,NCT00763451,f7,sex:arm_f_2_Lixisenatide 1-step titration,0.168,0.216,0.778,0.4372
NCT00763451,NCT00763451,f7,sex:arm_f_2_Lixisenatide 2-step titration,0.216,0.215,1.005,0.3155
NCT00763451,NCT00763451,f7,value_1:arm_f_2_Lixisenatide 1-step titration,0.174,0.13,1.34,0.1809
NCT00763451,NCT00763451,f7,value_1:arm_f_2_Lixisenatide 2-step titration,0.099,0.125,0.788,0.431
NCT00976937,NCT00976937,f7,(Intercept),1.931,0.714,2.705,0.007209
NCT00976937,NCT00976937,f7,value_1,0.678,0.087,7.809,9.549e-14
NCT00976937,NCT00976937,f7,sex,-0.108,0.169,-0.641,0.5221
NCT00976937,NCT00976937,f7,arm_f_2_Lixisenatide,0.64,1.062,0.603,0.5468
NCT00976937,NCT00976937,f7,sex:arm_f_2_Lixisenatide,-0.11,0.25,-0.44,0.6605
NCT00976937,NCT00976937,f7,value_1:arm_f_2_Lixisenatide,-0.067,0.129,-0.517,0.6052
NCT00866658,NCT00866658,f7,(Intercept),1.648,1.001,1.647,0.1006
NCT00866658,NCT00866658,f7,value_1,0.798,0.116,6.896,3.103e-11
NCT00866658,NCT00866658,f7,sex,0.051,0.174,0.291,0.771
NCT00866658,NCT00866658,f7,arm_f_2_Lixisenatide 2-step titration,2.548,1.44,1.77,0.07779
NCT00866658,NCT00866658,f7,sex:arm_f_2_Lixisenatide 2-step titration,0.07,0.249,0.281,0.779
NCT00866658,NCT00866658,f7,value_1:arm_f_2_Lixisenatide 2-step titration,-0.399,0.166,-2.404,0.01681
NCT01169779,NCT01169779,f7,(Intercept),3.346,0.775,4.32,1.991e-5
NCT01169779,NCT01169779,f7,value_1,0.5,0.097,5.166,3.853e-7
NCT01169779,NCT01169779,f7,sex,-0.028,0.132,-0.21,0.8338
NCT01169779,NCT01169779,f7,arm_f_2_Lixisenatide,-1.346,1.022,-1.318,0.1883
NCT01169779,NCT01169779,f7,sex:arm_f_2_Lixisenatide,-0.299,0.186,-1.602,0.11
NCT01169779,NCT01169779,f7,value_1:arm_f_2_Lixisenatide,0.156,0.128,1.221,0.2228
NCT01632163,NCT01632163,f7,(Intercept),5.558,0.955,5.822,1.819e-8
NCT01632163,NCT01632163,f7,value_1,0.309,0.108,2.856,0.004659
NCT01632163,NCT01632163,f7,sex,-0.389,0.194,-2.009,0.04563
NCT01632163,NCT01632163,f7,arm_f_2_Lixisenatide,-0.332,1.4,-0.237,0.8128
NCT01632163,NCT01632163,f7,sex:arm_f_2_Lixisenatide,0.5,0.276,1.813,0.07102
NCT01632163,NCT01632163,f7,value_1:arm_f_2_Lixisenatide,-0.046,0.161,-0.287,0.7743
NCT01798706,NCT01798706,f7,(Intercept),2.518,0.808,3.116,0.002002
NCT01798706,NCT01798706,f7,value_1,0.671,0.099,6.781,5.778e-11
NCT01798706,NCT01798706,f7,sex,0.096,0.136,0.707,0.4801
NCT01798706,NCT01798706,f7,arm_f_2_Lixisenatide,-0.68,1.101,-0.618,0.5371
NCT01798706,NCT01798706,f7,sex:arm_f_2_Lixisenatide,-0.099,0.193,-0.514,0.6077
NCT01798706,NCT01798706,f7,value_1:arm_f_2_Lixisenatide,0.016,0.136,0.122,0.9034
NCT00712673,NCT00712673,f7,(Intercept),5.179,0.747,6.936,9.518e-12
NCT00712673,NCT00712673,f7,value_1,0.315,0.09,3.498,5.001e-4
NCT00712673,NCT00712673,f7,sex,-0.249,0.156,-1.595,0.1111
NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide evening,-1.515,0.965,-1.57,0.1169
NCT00712673,NCT00712673,f7,arm_f_2_Lixisenatide morning,-1.249,0.973,-1.284,0.1996
NCT00712673,NCT00712673,f7,sex:arm_f_2_Lixisenatide evening,0.062,0.202,0.308,0.7582
NCT00712673,NCT00712673,f7,sex:arm_f_2_Lixisenatide morning,0.22,0.203,1.083,0.2792
NCT00712673,NCT00712673,f7,value_1:arm_f_2_Lixisenatide evening,0.169,0.116,1.456,0.1458
NCT00712673,NCT00712673,f7,value_1:arm_f_2_Lixisenatide morning,0.117,0.118,0.994,0.3204
NCT00713830,NCT00713830,f7,(Intercept),3.092,0.608,5.089,4.424e-7
NCT00713830,NCT00713830,f7,value_1,0.596,0.073,8.221,7.479e-16
NCT00713830,NCT00713830,f7,sex,-0.059,0.118,-0.497,0.6192
NCT00713830,NCT00713830,f7,arm_f_2_Lixisenatide,1.078,0.745,1.447,0.1483
NCT00713830,NCT00713830,f7,sex:arm_f_2_Lixisenatide,0.052,0.144,0.358,0.7205
NCT00713830,NCT00713830,f7,value_1:arm_f_2_Lixisenatide,-0.186,0.089,-2.104,0.03566
NCT00715624,NCT00715624,f7,(Intercept),2.385,0.97,2.458,0.01431
NCT00715624,NCT00715624,f7,value_1,0.679,0.113,6.002,3.81e-9
NCT00715624,NCT00715624,f7,sex,0.032,0.184,0.174,0.8622
NCT00715624,NCT00715624,f7,arm_f_2_Lixisenatide,-0.673,1.187,-0.567,0.5707
NCT00715624,NCT00715624,f7,sex:arm_f_2_Lixisenatide,-0.045,0.226,-0.201,0.8411
NCT00715624,NCT00715624,f7,value_1:arm_f_2_Lixisenatide,0.058,0.138,0.416,0.6775
NCT00763815,NCT00763815,f7,(Intercept),5.785,0.825,7.014,7.951e-12
NCT00763815,NCT00763815,f7,value_1,0.215,0.1,2.145,0.03243
NCT00763815,NCT00763815,f7,sex,-0.085,0.164,-0.517,0.6051
NCT00763815,NCT00763815,f7,arm_f_2_Lixisenatide,-0.397,1.006,-0.395,0.693
NCT00763815,NCT00763815,f7,sex:arm_f_2_Lixisenatide,0.075,0.201,0.375,0.7075
NCT00763815,NCT00763815,f7,value_1:arm_f_2_Lixisenatide,0.002,0.123,0.014,0.9891
NCT00688701,NCT00688701,f7,(Intercept),2.821,0.855,3.301,0.001063
NCT00688701,NCT00688701,f7,value_1,0.623,0.103,6.038,3.963e-9
NCT00688701,NCT00688701,f7,sex,-0.188,0.183,-1.026,0.3057
NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 1-step titration,-0.391,1.253,-0.312,0.7551
NCT00688701,NCT00688701,f7,arm_f_2_Lixisenatide 2-step titration,-1.603,1.194,-1.343,0.1802
NCT00688701,NCT00688701,f7,sex:arm_f_2_Lixisenatide 1-step titration,0.02,0.261,0.076,0.9397
NCT00688701,NCT00688701,f7,sex:arm_f_2_Lixisenatide 2-step titration,-0.018,0.261,-0.069,0.9449
NCT00688701,NCT00688701,f7,value_1:arm_f_2_Lixisenatide 1-step titration,-0.037,0.152,-0.244,0.8074
NCT00688701,NCT00688701,f7,value_1:arm_f_2_Lixisenatide 2-step titration,0.133,0.146,0.913,0.3619
NCT00707031,NCT00707031,f7,(Intercept),3.46,0.543,6.375,3.544e-10
NCT00707031,NCT00707031,f7,value_1,0.441,0.067,6.55,1.195e-10
NCT00707031,NCT00707031,f7,sex,0.078,0.107,0.729,0.4663
NCT00707031,NCT00707031,f7,arm_f_2_Lixisenatide QD,-0.451,0.756,-0.597,0.5508
NCT00707031,NCT00707031,f7,sex:arm_f_2_Lixisenatide QD,-0.223,0.149,-1.496,0.1352
NCT00707031,NCT00707031,f7,value_1:arm_f_2_Lixisenatide QD,0.111,0.094,1.187,0.2357
NCT01648582,NCT01648582,f7,(Intercept),3.745,0.512,7.307,6.878e-13
NCT01648582,NCT01648582,f7,value_1,0.464,0.061,7.629,7.035e-14
NCT01648582,NCT01648582,f7,sex,-0.14,0.127,-1.107,0.2686
NCT01648582,NCT01648582,f7,arm_f_2_Dulaglutide 0.75,-2.153,0.721,-2.987,0.002908
NCT01648582,NCT01648582,f7,arm_f_2_Dulaglutide 1.5,-0.524,0.684,-0.766,0.444
NCT01648582,NCT01648582,f7,sex:arm_f_2_Dulaglutide 0.75,0.068,0.18,0.377,0.7063
NCT01648582,NCT01648582,f7,sex:arm_f_2_Dulaglutide 1.5,-0.076,0.179,-0.423,0.6722
NCT01648582,NCT01648582,f7,value_1:arm_f_2_Dulaglutide 0.75,0.233,0.085,2.757,0.005981
NCT01648582,NCT01648582,f7,value_1:arm_f_2_Dulaglutide 1.5,0.003,0.081,0.037,0.9704
NCT01558271,NCT01558271,f7,(Intercept),1.605,0.937,1.713,0.0873
NCT01558271,NCT01558271,f7,value_1,0.83,0.111,7.504,2.992e-13
NCT01558271,NCT01558271,f7,sex,-0.149,0.221,-0.676,0.4995
NCT01558271,NCT01558271,f7,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.709,1.055,0.672,0.5017
NCT01558271,NCT01558271,f7,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",1.184,1.114,1.063,0.2882
NCT01558271,NCT01558271,f7,sex:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.257,0.25,1.027,0.305
NCT01558271,NCT01558271,f7,"sex:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.484,0.279,1.736,0.08314
NCT01558271,NCT01558271,f7,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.303,0.125,-2.415,0.01611
NCT01558271,NCT01558271,f7,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.369,0.132,-2.799,0.005339
NCT02750410,NCT02750410,f7,(Intercept),0.283,1.307,0.216,0.8291
NCT02750410,NCT02750410,f7,value_1,0.886,0.15,5.901,2.242e-8
NCT02750410,NCT02750410,f7,sex,-0.113,0.228,-0.497,0.6199
NCT02750410,NCT02750410,f7,arm_f_2_Dula,2.71,1.507,1.798,0.07416
NCT02750410,NCT02750410,f7,sex:arm_f_2_Dula,0.173,0.266,0.649,0.517
NCT02750410,NCT02750410,f7,value_1:arm_f_2_Dula,-0.367,0.174,-2.111,0.03644
NCT01768559,NCT01768559,f7,(Intercept),3.91,0.393,9.944,3.675e-22
NCT01768559,NCT01768559,f7,value_1,0.416,0.05,8.272,4.796e-16
NCT01768559,NCT01768559,f7,sex,-0.083,0.06,-1.373,0.1699
NCT01768559,NCT01768559,f7,arm_f_2_Lixisenatide,-0.359,0.714,-0.503,0.6149
NCT01768559,NCT01768559,f7,sex:arm_f_2_Lixisenatide,0.001,0.104,0.014,0.9892
NCT01768559,NCT01768559,f7,value_1:arm_f_2_Lixisenatide,0.057,0.092,0.623,0.5334
NCT00975286,NCT00975286,f7,(Intercept),2.513,0.731,3.436,6.507e-4
NCT00975286,NCT00975286,f7,value_1,0.618,0.096,6.44,3.294e-10
NCT00975286,NCT00975286,f7,sex,0.158,0.104,1.519,0.1294
NCT00975286,NCT00975286,f7,arm_f_2_GLP1 PLUS INSULIN BASAL,-0.019,1.032,-0.018,0.9856
NCT00975286,NCT00975286,f7,sex:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.09,0.149,-0.605,0.5456
NCT00975286,NCT00975286,f7,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.033,0.136,-0.244,0.8074
NCT01632007,NCT01632007,f7,(Intercept),0.901,1.044,0.862,0.3894
NCT01632007,NCT01632007,f7,value_1,0.916,0.125,7.308,4.171e-12
NCT01632007,NCT01632007,f7,sex,0.1,0.292,0.344,0.731
NCT01632007,NCT01632007,f7,arm_f_2_Alogliptin,-0.129,1.282,-0.1,0.9201
NCT01632007,NCT01632007,f7,arm_f_2_Trelagliptin,0.701,1.284,0.546,0.5855
NCT01632007,NCT01632007,f7,sex:arm_f_2_Alogliptin,-0.196,0.339,-0.579,0.5633
NCT01632007,NCT01632007,f7,sex:arm_f_2_Trelagliptin,-0.106,0.333,-0.319,0.7504
NCT01632007,NCT01632007,f7,value_1:arm_f_2_Alogliptin,-0.053,0.154,-0.345,0.7303
NCT01632007,NCT01632007,f7,value_1:arm_f_2_Trelagliptin,-0.152,0.157,-0.968,0.334
NCT01619059,NCT01619059,f7,(Intercept),1.243,0.502,2.476,0.01384
NCT01619059,NCT01619059,f7,value_1,0.802,0.062,12.957,1.1059999999999999e-30
NCT01619059,NCT01619059,f7,sex,0.147,0.112,1.306,0.1926
NCT01619059,NCT01619059,f7,arm_f_2_SAXA PLUS DAPA PLUS MET,0.578,0.733,0.788,0.4313
NCT01619059,NCT01619059,f7,sex:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.161,0.161,-0.998,0.3191
NCT01619059,NCT01619059,f7,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.108,0.092,-1.18,0.239
NCT00819091,NCT00819091,f8,(Intercept),2.156,1.274,1.692,0.09202
NCT00819091,NCT00819091,f8,value_1,0.77,0.132,5.821,1.948e-8
NCT00819091,NCT00819091,f8,age10,-0.087,0.093,-0.943,0.3464
NCT00819091,NCT00819091,f8,"arm_f_2_Linagliptin, 5 mg tablet",-0.153,1.544,-0.099,0.9213
NCT00819091,NCT00819091,f8,sex,0.105,0.196,0.537,0.5918
NCT00819091,NCT00819091,f8,"age10:arm_f_2_Linagliptin, 5 mg tablet",0.029,0.116,0.251,0.8017
NCT00819091,NCT00819091,f8,"arm_f_2_Linagliptin, 5 mg tablet:sex",-0.314,0.239,-1.316,0.1895
NCT00819091,NCT00819091,f8,"value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.023,0.156,-0.149,0.8819
NCT00800683,NCT00800683,f8,(Intercept),3.604,1.229,2.932,0.004022
NCT00800683,NCT00800683,f8,value_1,0.602,0.105,5.719,7.773e-8
NCT00800683,NCT00800683,f8,age10,-0.16,0.099,-1.617,0.1084
NCT00800683,NCT00800683,f8,arm_f_2_Placebo,-1.956,1.877,-1.042,0.2994
NCT00800683,NCT00800683,f8,sex,0.262,0.229,1.145,0.2546
NCT00800683,NCT00800683,f8,age10:arm_f_2_Placebo,0.169,0.153,1.108,0.27
NCT00800683,NCT00800683,f8,arm_f_2_Placebo:sex,-0.304,0.316,-0.961,0.3385
NCT00800683,NCT00800683,f8,value_1:arm_f_2_Placebo,0.189,0.165,1.15,0.2522
NCT00740051,NCT00740051,f8,(Intercept),4.623,1.631,2.835,0.005012
NCT00740051,NCT00740051,f8,value_1,0.292,0.154,1.905,0.05815
NCT00740051,NCT00740051,f8,age10,0.093,0.141,0.66,0.5099
NCT00740051,NCT00740051,f8,"arm_f_2_Linagliptin, 5mg tablet",0.525,1.916,0.274,0.7843
NCT00740051,NCT00740051,f8,sex,-0.008,0.269,-0.031,0.975
NCT00740051,NCT00740051,f8,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.19,0.167,-1.138,0.2564
NCT00740051,NCT00740051,f8,"arm_f_2_Linagliptin, 5mg tablet:sex",-0.092,0.334,-0.276,0.7832
NCT00740051,NCT00740051,f8,"value_1:arm_f_2_Linagliptin, 5mg tablet",0.088,0.184,0.48,0.6314
NCT00996658,NCT00996658,f8,(Intercept),3.998,1.434,2.788,0.005687
NCT00996658,NCT00996658,f8,value_1,0.575,0.143,4.008,7.962e-5
NCT00996658,NCT00996658,f8,age10,-0.179,0.134,-1.338,0.1821
NCT00996658,NCT00996658,f8,arm_f_2_Linagliptin 5 mg tablet,-0.303,1.686,-0.18,0.8576
NCT00996658,NCT00996658,f8,sex,0.14,0.226,0.621,0.535
NCT00996658,NCT00996658,f8,age10:arm_f_2_Linagliptin 5 mg tablet,0.134,0.155,0.86,0.3906
NCT00996658,NCT00996658,f8,arm_f_2_Linagliptin 5 mg tablet:sex,0.049,0.274,0.178,0.8588
NCT00996658,NCT00996658,f8,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.107,0.17,-0.63,0.5293
NCT01084005,NCT01084005,f8,(Intercept),2.496,1.42,1.758,0.08007
NCT01084005,NCT01084005,f8,value_1,0.604,0.097,6.244,2.021e-9
NCT01084005,NCT01084005,f8,age10,0.088,0.157,0.561,0.5752
NCT01084005,NCT01084005,f8,"arm_f_2_Linagliptin, 5mg tablet",-0.336,1.725,-0.195,0.8459
NCT01084005,NCT01084005,f8,sex,-0.227,0.139,-1.63,0.1045
NCT01084005,NCT01084005,f8,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.009,0.193,-0.046,0.9632
NCT01084005,NCT01084005,f8,"arm_f_2_Linagliptin, 5mg tablet:sex",0.24,0.173,1.389,0.166
NCT01084005,NCT01084005,f8,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.043,0.113,-0.379,0.7051
NCT01087502,NCT01087502,f8,(Intercept),1.007,0.777,1.295,0.1967
NCT01087502,NCT01087502,f8,value_1,0.924,0.068,13.642,2.4089999999999997e-31
NCT01087502,NCT01087502,f8,age10,-0.06,0.069,-0.859,0.3914
NCT01087502,NCT01087502,f8,"arm_f_2_Linagliptin, 5mg tablet",0.397,1.122,0.354,0.7237
NCT01087502,NCT01087502,f8,sex,-0.118,0.134,-0.879,0.3804
NCT01087502,NCT01087502,f8,"age10:arm_f_2_Linagliptin, 5mg tablet",0.057,0.1,0.564,0.5733
NCT01087502,NCT01087502,f8,"arm_f_2_Linagliptin, 5mg tablet:sex",-0.067,0.191,-0.349,0.7274
NCT01087502,NCT01087502,f8,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.143,0.101,-1.418,0.1577
NCT01194830,NCT01194830,f8,(Intercept),5.533,1.051,5.264,3.499e-7
NCT01194830,NCT01194830,f8,value_1,0.397,0.091,4.373,1.933e-5
NCT01194830,NCT01194830,f8,age10,-0.057,0.105,-0.544,0.5868
NCT01194830,NCT01194830,f8,arm_f_2_Linagliptin,-1.825,1.654,-1.103,0.2713
NCT01194830,NCT01194830,f8,sex,-0.736,0.207,-3.55,4.755e-4
NCT01194830,NCT01194830,f8,age10:arm_f_2_Linagliptin,-0.08,0.153,-0.523,0.6018
NCT01194830,NCT01194830,f8,arm_f_2_Linagliptin:sex,0.635,0.305,2.083,0.03848
NCT01194830,NCT01194830,f8,value_1:arm_f_2_Linagliptin,0.17,0.146,1.166,0.2449
NCT02182830,NCT02182830,f8,(Intercept),2.325,1.456,1.596,0.1124
NCT02182830,NCT02182830,f8,value_1,0.751,0.124,6.071,9.298e-9
NCT02182830,NCT02182830,f8,age10,-0.019,0.142,-0.133,0.8946
NCT02182830,NCT02182830,f8,arm_f_2_10mg SLASH 25mg,1.836,2.199,0.835,0.405
NCT02182830,NCT02182830,f8,sex,-0.114,0.262,-0.434,0.665
NCT02182830,NCT02182830,f8,age10:arm_f_2_10mg SLASH 25mg,0.118,0.199,0.594,0.5533
NCT02182830,NCT02182830,f8,arm_f_2_10mg SLASH 25mg:sex,0.08,0.368,0.218,0.828
NCT02182830,NCT02182830,f8,value_1:arm_f_2_10mg SLASH 25mg,-0.373,0.194,-1.916,0.05714
NCT02453555,NCT02453555,f8,(Intercept),4.571,1.195,3.824,1.635e-4
NCT02453555,NCT02453555,f8,value_1,0.321,0.119,2.699,0.007405
NCT02453555,NCT02453555,f8,age10,0.075,0.077,0.975,0.3303
NCT02453555,NCT02453555,f8,arm_f_2_FDC EmpaLina titr,1.367,1.466,0.933,0.3519
NCT02453555,NCT02453555,f8,sex,-0.015,0.195,-0.079,0.9368
NCT02453555,NCT02453555,f8,age10:arm_f_2_FDC EmpaLina titr,-0.036,0.096,-0.372,0.7099
NCT02453555,NCT02453555,f8,arm_f_2_FDC EmpaLina titr:sex,-0.059,0.238,-0.246,0.8057
NCT02453555,NCT02453555,f8,value_1:arm_f_2_FDC EmpaLina titr,-0.203,0.149,-1.364,0.1737
NCT00763451,NCT00763451,f8,(Intercept),5.65,0.896,6.307,6.567e-10
NCT00763451,NCT00763451,f8,value_1,0.292,0.089,3.27,0.001153
NCT00763451,NCT00763451,f8,age10,-0.058,0.076,-0.76,0.4479
NCT00763451,NCT00763451,f8,arm_f_2_Lixisenatide 1-step titration,0.328,1.31,0.251,0.8022
NCT00763451,NCT00763451,f8,arm_f_2_Lixisenatide 2-step titration,-0.535,1.251,-0.428,0.6691
NCT00763451,NCT00763451,f8,sex,-0.286,0.149,-1.916,0.05603
NCT00763451,NCT00763451,f8,age10:arm_f_2_Lixisenatide 1-step titration,-0.281,0.114,-2.472,0.0138
NCT00763451,NCT00763451,f8,age10:arm_f_2_Lixisenatide 2-step titration,-0.108,0.113,-0.959,0.3382
NCT00763451,NCT00763451,f8,arm_f_2_Lixisenatide 1-step titration:sex,0.112,0.212,0.529,0.5971
NCT00763451,NCT00763451,f8,arm_f_2_Lixisenatide 2-step titration:sex,0.207,0.211,0.982,0.3267
NCT00763451,NCT00763451,f8,value_1:arm_f_2_Lixisenatide 1-step titration,0.126,0.128,0.978,0.3285
NCT00763451,NCT00763451,f8,value_1:arm_f_2_Lixisenatide 2-step titration,0.092,0.124,0.747,0.4557
NCT00976937,NCT00976937,f8,(Intercept),1.72,1.083,1.588,0.1134
NCT00976937,NCT00976937,f8,value_1,0.679,0.087,7.807,9.832e-14
NCT00976937,NCT00976937,f8,age10,0.047,0.183,0.259,0.7957
NCT00976937,NCT00976937,f8,arm_f_2_Lixisenatide,1.689,1.499,1.126,0.2609
NCT00976937,NCT00976937,f8,sex,-0.103,0.171,-0.603,0.5467
NCT00976937,NCT00976937,f8,age10:arm_f_2_Lixisenatide,-0.257,0.249,-1.033,0.3024
