nct_id,nct_id2,outcome,models,row,col,r
NCT00849056,NCT00849056,ae_uti,glm,arm_f_2_uaa10397,sex,0.02
NCT00849056,NCT00849056,ae_uti,glm,(Intercept),age10:arm_f_2_uaa10397,0.717
NCT00849056,NCT00849056,ae_uti,glm,age10,age10:arm_f_2_uaa10397,-0.731
NCT00849056,NCT00849056,ae_uti,glm,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.982
NCT00849056,NCT00849056,ae_uti,glm,sex,age10:arm_f_2_uaa10397,0.046
NCT00849056,NCT00849056,ae_uti,glm,(Intercept),arm_f_2_uaa10397:sex,0.022
NCT00849056,NCT00849056,ae_uti,glm,age10,arm_f_2_uaa10397:sex,0.048
NCT00849056,NCT00849056,ae_uti,glm,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.017
NCT00849056,NCT00849056,ae_uti,glm,sex,arm_f_2_uaa10397:sex,-0.763
NCT00849056,NCT00849056,ae_uti,glm,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.075
NCT00849056,NCT00849056,ae_uti,glmnb,(Intercept),age10,-0.981
NCT00849056,NCT00849056,ae_uti,glmnb,(Intercept),arm_f_2_uaa10397,-0.703
NCT00849056,NCT00849056,ae_uti,glmnb,age10,arm_f_2_uaa10397,0.69
NCT00849056,NCT00849056,ae_uti,glmnb,(Intercept),sex,-0.029
NCT00849056,NCT00849056,ae_uti,glmnb,age10,sex,-0.062
NCT00849056,NCT00849056,ae_uti,glmnb,arm_f_2_uaa10397,sex,0.021
NCT00849056,NCT00849056,ae_uti,glmnb,(Intercept),age10:arm_f_2_uaa10397,0.717
NCT00849056,NCT00849056,ae_uti,glmnb,age10,age10:arm_f_2_uaa10397,-0.731
NCT00849056,NCT00849056,ae_uti,glmnb,arm_f_2_uaa10397,age10:arm_f_2_uaa10397,-0.982
NCT00849056,NCT00849056,ae_uti,glmnb,sex,age10:arm_f_2_uaa10397,0.046
NCT00849056,NCT00849056,ae_uti,glmnb,(Intercept),arm_f_2_uaa10397:sex,0.022
NCT00849056,NCT00849056,ae_uti,glmnb,age10,arm_f_2_uaa10397:sex,0.048
NCT00849056,NCT00849056,ae_uti,glmnb,arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.017
NCT00849056,NCT00849056,ae_uti,glmnb,sex,arm_f_2_uaa10397:sex,-0.763
NCT00849056,NCT00849056,ae_uti,glmnb,age10:arm_f_2_uaa10397,arm_f_2_uaa10397:sex,-0.075
NCT00976391,NCT00976391,ae_gi,glm,(Intercept),age10,-0.981
NCT00976391,NCT00976391,ae_gi,glm,(Intercept),arm_f_2_uaa10467,-0.836
NCT00976391,NCT00976391,ae_gi,glm,age10,arm_f_2_uaa10467,0.82
NCT00976391,NCT00976391,ae_gi,glm,(Intercept),sex,-0.082
NCT00976391,NCT00976391,ae_gi,glm,age10,sex,-0.04
NCT00976391,NCT00976391,ae_gi,glm,arm_f_2_uaa10467,sex,0.068
NCT00976391,NCT00976391,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10467,0.809
NCT00976391,NCT00976391,ae_gi,glm,age10,age10:arm_f_2_uaa10467,-0.824
NCT00976391,NCT00976391,ae_gi,glm,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.981
NCT00976391,NCT00976391,ae_gi,glm,sex,age10:arm_f_2_uaa10467,0.033
NCT00976391,NCT00976391,ae_gi,glm,(Intercept),arm_f_2_uaa10467:sex,0.067
NCT00976391,NCT00976391,ae_gi,glm,age10,arm_f_2_uaa10467:sex,0.033
NCT00976391,NCT00976391,ae_gi,glm,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.106
NCT00976391,NCT00976391,ae_gi,glm,sex,arm_f_2_uaa10467:sex,-0.825
NCT00976391,NCT00976391,ae_gi,glm,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.013
NCT00976391,NCT00976391,ae_gi,glmnb,(Intercept),age10,-0.98
NCT00976391,NCT00976391,ae_gi,glmnb,(Intercept),arm_f_2_uaa10467,-0.787
NCT00976391,NCT00976391,ae_gi,glmnb,age10,arm_f_2_uaa10467,0.772
NCT00976391,NCT00976391,ae_gi,glmnb,(Intercept),sex,-0.057
NCT00976391,NCT00976391,ae_gi,glmnb,age10,sex,-0.071
NCT00976391,NCT00976391,ae_gi,glmnb,arm_f_2_uaa10467,sex,0.045
NCT00976391,NCT00976391,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10467,0.763
NCT00976391,NCT00976391,ae_gi,glmnb,age10,age10:arm_f_2_uaa10467,-0.779
NCT00976391,NCT00976391,ae_gi,glmnb,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.979
NCT00976391,NCT00976391,ae_gi,glmnb,sex,age10:arm_f_2_uaa10467,0.055
NCT00976391,NCT00976391,ae_gi,glmnb,(Intercept),arm_f_2_uaa10467:sex,0.044
NCT00976391,NCT00976391,ae_gi,glmnb,age10,arm_f_2_uaa10467:sex,0.055
NCT00976391,NCT00976391,ae_gi,glmnb,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.108
NCT00976391,NCT00976391,ae_gi,glmnb,sex,arm_f_2_uaa10467:sex,-0.773
NCT00976391,NCT00976391,ae_gi,glmnb,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.023
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,(Intercept),age10,-0.979
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10467,-0.638
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10467,0.625
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,(Intercept),sex,-0.136
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,age10,sex,0
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,arm_f_2_uaa10467,sex,0.087
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10467,0.615
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10467,-0.628
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.977
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10467,-0
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10467:sex,0.085
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10467:sex,-0
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.158
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10467:sex,-0.622
NCT00976391,NCT00976391,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.017
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,(Intercept),age10,-0.978
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10467,-0.684
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10467,0.669
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,(Intercept),sex,-0.124
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,age10,sex,-0.019
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,arm_f_2_uaa10467,sex,0.084
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10467,0.662
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10467,-0.677
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.977
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10467,0.013
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10467:sex,0.083
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10467:sex,0.013
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.154
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10467:sex,-0.67
NCT00976391,NCT00976391,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.008
NCT00976391,NCT00976391,ae_sae,glm,(Intercept),age10,-0.982
NCT00976391,NCT00976391,ae_sae,glm,(Intercept),arm_f_2_uaa10467,-0.721
NCT00976391,NCT00976391,ae_sae,glm,age10,arm_f_2_uaa10467,0.708
NCT00976391,NCT00976391,ae_sae,glm,(Intercept),sex,-0.086
NCT00976391,NCT00976391,ae_sae,glm,age10,sex,-0.042
NCT00976391,NCT00976391,ae_sae,glm,arm_f_2_uaa10467,sex,0.062
NCT00976391,NCT00976391,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10467,0.684
NCT00976391,NCT00976391,ae_sae,glm,age10,age10:arm_f_2_uaa10467,-0.697
NCT00976391,NCT00976391,ae_sae,glm,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.979
NCT00976391,NCT00976391,ae_sae,glm,sex,age10:arm_f_2_uaa10467,0.029
NCT00976391,NCT00976391,ae_sae,glm,(Intercept),arm_f_2_uaa10467:sex,0.06
NCT00976391,NCT00976391,ae_sae,glm,age10,arm_f_2_uaa10467:sex,0.029
NCT00976391,NCT00976391,ae_sae,glm,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.138
NCT00976391,NCT00976391,ae_sae,glm,sex,arm_f_2_uaa10467:sex,-0.698
NCT00976391,NCT00976391,ae_sae,glm,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.004
NCT00976391,NCT00976391,ae_sae,glmnb,(Intercept),age10,-0.982
NCT00976391,NCT00976391,ae_sae,glmnb,(Intercept),arm_f_2_uaa10467,-0.721
NCT00976391,NCT00976391,ae_sae,glmnb,age10,arm_f_2_uaa10467,0.708
NCT00976391,NCT00976391,ae_sae,glmnb,(Intercept),sex,-0.086
NCT00976391,NCT00976391,ae_sae,glmnb,age10,sex,-0.042
NCT00976391,NCT00976391,ae_sae,glmnb,arm_f_2_uaa10467,sex,0.062
NCT00976391,NCT00976391,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10467,0.685
NCT00976391,NCT00976391,ae_sae,glmnb,age10,age10:arm_f_2_uaa10467,-0.697
NCT00976391,NCT00976391,ae_sae,glmnb,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.979
NCT00976391,NCT00976391,ae_sae,glmnb,sex,age10:arm_f_2_uaa10467,0.029
NCT00976391,NCT00976391,ae_sae,glmnb,(Intercept),arm_f_2_uaa10467:sex,0.06
NCT00976391,NCT00976391,ae_sae,glmnb,age10,arm_f_2_uaa10467:sex,0.029
NCT00976391,NCT00976391,ae_sae,glmnb,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.137
NCT00976391,NCT00976391,ae_sae,glmnb,sex,arm_f_2_uaa10467:sex,-0.699
NCT00976391,NCT00976391,ae_sae,glmnb,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.004
NCT00976391,NCT00976391,ae_uti,glm,(Intercept),age10,-0.988
NCT00976391,NCT00976391,ae_uti,glm,(Intercept),arm_f_2_uaa10467,-0.803
NCT00976391,NCT00976391,ae_uti,glm,age10,arm_f_2_uaa10467,0.794
NCT00976391,NCT00976391,ae_uti,glm,(Intercept),sex,-0.006
NCT00976391,NCT00976391,ae_uti,glm,age10,sex,-0.032
NCT00976391,NCT00976391,ae_uti,glm,arm_f_2_uaa10467,sex,0.005
NCT00976391,NCT00976391,ae_uti,glm,(Intercept),age10:arm_f_2_uaa10467,0.772
NCT00976391,NCT00976391,ae_uti,glm,age10,age10:arm_f_2_uaa10467,-0.781
NCT00976391,NCT00976391,ae_uti,glm,arm_f_2_uaa10467,age10:arm_f_2_uaa10467,-0.986
NCT00976391,NCT00976391,ae_uti,glm,sex,age10:arm_f_2_uaa10467,0.025
NCT00976391,NCT00976391,ae_uti,glm,(Intercept),arm_f_2_uaa10467:sex,0.006
NCT00976391,NCT00976391,ae_uti,glm,age10,arm_f_2_uaa10467:sex,0.029
NCT00976391,NCT00976391,ae_uti,glm,arm_f_2_uaa10467,arm_f_2_uaa10467:sex,-0.052
NCT00976391,NCT00976391,ae_uti,glm,sex,arm_f_2_uaa10467:sex,-0.898
NCT00976391,NCT00976391,ae_uti,glm,age10:arm_f_2_uaa10467,arm_f_2_uaa10467:sex,0.005
NCT01098539,NCT01098539,ae_gi,glm,(Intercept),age10,-0.979
NCT01098539,NCT01098539,ae_gi,glm,(Intercept),arm_f_2_uaa10566,-0.696
NCT01098539,NCT01098539,ae_gi,glm,age10,arm_f_2_uaa10566,0.681
NCT01098539,NCT01098539,ae_gi,glm,(Intercept),sex,-0
NCT01098539,NCT01098539,ae_gi,glm,age10,sex,-0.139
NCT01098539,NCT01098539,ae_gi,glm,arm_f_2_uaa10566,sex,0
NCT01098539,NCT01098539,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10566,0.679
NCT01098539,NCT01098539,ae_gi,glm,age10,age10:arm_f_2_uaa10566,-0.694
NCT01098539,NCT01098539,ae_gi,glm,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.98
NCT01098539,NCT01098539,ae_gi,glm,sex,age10:arm_f_2_uaa10566,0.097
NCT01098539,NCT01098539,ae_gi,glm,(Intercept),arm_f_2_uaa10566:sex,0
NCT01098539,NCT01098539,ae_gi,glm,age10,arm_f_2_uaa10566:sex,0.105
NCT01098539,NCT01098539,ae_gi,glm,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.028
NCT01098539,NCT01098539,ae_gi,glm,sex,arm_f_2_uaa10566:sex,-0.751
NCT01098539,NCT01098539,ae_gi,glm,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.109
NCT01098539,NCT01098539,ae_gi,glmnb,(Intercept),age10,-0.98
NCT01098539,NCT01098539,ae_gi,glmnb,(Intercept),arm_f_2_uaa10566,-0.688
NCT01098539,NCT01098539,ae_gi,glmnb,age10,arm_f_2_uaa10566,0.674
NCT01098539,NCT01098539,ae_gi,glmnb,(Intercept),sex,-0.022
NCT01098539,NCT01098539,ae_gi,glmnb,age10,sex,-0.123
NCT01098539,NCT01098539,ae_gi,glmnb,arm_f_2_uaa10566,sex,0.015
NCT01098539,NCT01098539,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10566,0.674
NCT01098539,NCT01098539,ae_gi,glmnb,age10,age10:arm_f_2_uaa10566,-0.688
NCT01098539,NCT01098539,ae_gi,glmnb,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.981
NCT01098539,NCT01098539,ae_gi,glmnb,sex,age10:arm_f_2_uaa10566,0.085
NCT01098539,NCT01098539,ae_gi,glmnb,(Intercept),arm_f_2_uaa10566:sex,0.016
NCT01098539,NCT01098539,ae_gi,glmnb,age10,arm_f_2_uaa10566:sex,0.089
NCT01098539,NCT01098539,ae_gi,glmnb,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.042
NCT01098539,NCT01098539,ae_gi,glmnb,sex,arm_f_2_uaa10566:sex,-0.719
NCT01098539,NCT01098539,ae_gi,glmnb,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.102
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,(Intercept),age10,-0.97
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10566,-0.737
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10566,0.715
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,(Intercept),sex,-0.051
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,age10,sex,-0.143
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,arm_f_2_uaa10566,sex,0.038
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10566,0.717
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10566,-0.739
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.978
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10566,0.106
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10566:sex,0.041
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10566:sex,0.114
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.038
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10566:sex,-0.795
NCT01098539,NCT01098539,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.118
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,(Intercept),age10,-0.975
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10566,-0.7
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10566,0.682
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,(Intercept),sex,-0.032
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,age10,sex,-0.14
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,arm_f_2_uaa10566,sex,0.023
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10566,0.683
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10566,-0.701
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.979
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10566,0.098
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10566:sex,0.024
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10566:sex,0.104
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.039
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10566:sex,-0.742
NCT01098539,NCT01098539,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.116
NCT01098539,NCT01098539,ae_sae,glm,(Intercept),age10,-0.975
NCT01098539,NCT01098539,ae_sae,glm,(Intercept),arm_f_2_uaa10566,-0.687
NCT01098539,NCT01098539,ae_sae,glm,age10,arm_f_2_uaa10566,0.67
NCT01098539,NCT01098539,ae_sae,glm,(Intercept),sex,-0.058
NCT01098539,NCT01098539,ae_sae,glm,age10,sex,-0.131
NCT01098539,NCT01098539,ae_sae,glm,arm_f_2_uaa10566,sex,0.04
NCT01098539,NCT01098539,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10566,0.677
NCT01098539,NCT01098539,ae_sae,glm,age10,age10:arm_f_2_uaa10566,-0.694
NCT01098539,NCT01098539,ae_sae,glm,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.972
NCT01098539,NCT01098539,ae_sae,glm,sex,age10:arm_f_2_uaa10566,0.091
NCT01098539,NCT01098539,ae_sae,glm,(Intercept),arm_f_2_uaa10566:sex,0.039
NCT01098539,NCT01098539,ae_sae,glm,age10,arm_f_2_uaa10566:sex,0.088
NCT01098539,NCT01098539,ae_sae,glm,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.079
NCT01098539,NCT01098539,ae_sae,glm,sex,arm_f_2_uaa10566:sex,-0.67
NCT01098539,NCT01098539,ae_sae,glm,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.124
NCT01098539,NCT01098539,ae_sae,glmnb,(Intercept),age10,-0.977
NCT01098539,NCT01098539,ae_sae,glmnb,(Intercept),arm_f_2_uaa10566,-0.691
NCT01098539,NCT01098539,ae_sae,glmnb,age10,arm_f_2_uaa10566,0.675
NCT01098539,NCT01098539,ae_sae,glmnb,(Intercept),sex,-0.111
NCT01098539,NCT01098539,ae_sae,glmnb,age10,sex,-0.064
NCT01098539,NCT01098539,ae_sae,glmnb,arm_f_2_uaa10566,sex,0.077
NCT01098539,NCT01098539,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10566,0.675
NCT01098539,NCT01098539,ae_sae,glmnb,age10,age10:arm_f_2_uaa10566,-0.691
NCT01098539,NCT01098539,ae_sae,glmnb,arm_f_2_uaa10566,age10:arm_f_2_uaa10566,-0.977
NCT01098539,NCT01098539,ae_sae,glmnb,sex,age10:arm_f_2_uaa10566,0.045
NCT01098539,NCT01098539,ae_sae,glmnb,(Intercept),arm_f_2_uaa10566:sex,0.078
NCT01098539,NCT01098539,ae_sae,glmnb,age10,arm_f_2_uaa10566:sex,0.045
NCT01098539,NCT01098539,ae_sae,glmnb,arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.11
NCT01098539,NCT01098539,ae_sae,glmnb,sex,arm_f_2_uaa10566:sex,-0.696
NCT01098539,NCT01098539,ae_sae,glmnb,age10:arm_f_2_uaa10566,arm_f_2_uaa10566:sex,-0.064
NCT01128894,NCT01128894,ae_gi,glm,(Intercept),age10,-0.973
NCT01128894,NCT01128894,ae_gi,glm,(Intercept),arm_f_2_uaa10601,-0.666
NCT01128894,NCT01128894,ae_gi,glm,age10,arm_f_2_uaa10601,0.647
NCT01128894,NCT01128894,ae_gi,glm,(Intercept),sex,-0.191
NCT01128894,NCT01128894,ae_gi,glm,age10,sex,0.033
NCT01128894,NCT01128894,ae_gi,glm,arm_f_2_uaa10601,sex,0.127
NCT01128894,NCT01128894,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10601,0.634
NCT01128894,NCT01128894,ae_gi,glm,age10,age10:arm_f_2_uaa10601,-0.651
NCT01128894,NCT01128894,ae_gi,glm,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.973
NCT01128894,NCT01128894,ae_gi,glm,sex,age10:arm_f_2_uaa10601,-0.021
NCT01128894,NCT01128894,ae_gi,glm,(Intercept),arm_f_2_uaa10601:sex,0.121
NCT01128894,NCT01128894,ae_gi,glm,age10,arm_f_2_uaa10601:sex,-0.021
NCT01128894,NCT01128894,ae_gi,glm,arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.129
NCT01128894,NCT01128894,ae_gi,glm,sex,arm_f_2_uaa10601:sex,-0.636
NCT01128894,NCT01128894,ae_gi,glm,age10:arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.018
NCT01128894,NCT01128894,ae_gi,glmnb,(Intercept),age10,-0.968
NCT01128894,NCT01128894,ae_gi,glmnb,(Intercept),arm_f_2_uaa10601,-0.711
NCT01128894,NCT01128894,ae_gi,glmnb,age10,arm_f_2_uaa10601,0.688
NCT01128894,NCT01128894,ae_gi,glmnb,(Intercept),sex,-0.217
NCT01128894,NCT01128894,ae_gi,glmnb,age10,sex,0.035
NCT01128894,NCT01128894,ae_gi,glmnb,arm_f_2_uaa10601,sex,0.155
NCT01128894,NCT01128894,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10601,0.679
NCT01128894,NCT01128894,ae_gi,glmnb,age10,age10:arm_f_2_uaa10601,-0.702
NCT01128894,NCT01128894,ae_gi,glmnb,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.969
NCT01128894,NCT01128894,ae_gi,glmnb,sex,age10:arm_f_2_uaa10601,-0.025
NCT01128894,NCT01128894,ae_gi,glmnb,(Intercept),arm_f_2_uaa10601:sex,0.152
NCT01128894,NCT01128894,ae_gi,glmnb,age10,arm_f_2_uaa10601:sex,-0.025
NCT01128894,NCT01128894,ae_gi,glmnb,arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.164
NCT01128894,NCT01128894,ae_gi,glmnb,sex,arm_f_2_uaa10601:sex,-0.698
NCT01128894,NCT01128894,ae_gi,glmnb,age10:arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.01
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,(Intercept),age10,-0.98
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10601,-0.706
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10601,0.692
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,(Intercept),sex,-0.154
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,age10,sex,0.031
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,arm_f_2_uaa10601,sex,0.109
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10601,0.681
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10601,-0.695
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.974
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10601,-0.021
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10601:sex,0.104
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10601:sex,-0.021
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.136
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10601:sex,-0.674
NCT01128894,NCT01128894,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.017
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,(Intercept),age10,-0.97
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10601,-0.726
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10601,0.704
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,(Intercept),sex,-0.187
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,age10,sex,0.013
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,arm_f_2_uaa10601,sex,0.135
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10601,0.697
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10601,-0.718
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,arm_f_2_uaa10601,age10:arm_f_2_uaa10601,-0.969
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10601,-0.009
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10601:sex,0.132
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10601:sex,-0.009
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.154
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10601:sex,-0.705
NCT01128894,NCT01128894,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10601,arm_f_2_uaa10601:sex,-0.02
NCT01128894,NCT01128894,ae_sae,glm,(Intercept),age10,-0.973
NCT01128894,NCT01128894,ae_sae,glm,(Intercept),arm_f_2_uaa10601,-0.7
