trials,outcome,nct_id,models,term,estimate,std.error,outcome_method
39,ae_uti,NCT01768559,pois,arm_f_2_Lixisenatide,-5.909,8.043,incident_event
39,ae_uti,NCT01768559,pois,sex,-1.291,1.182,incident_event
39,ae_uti,NCT01768559,pois,age10:arm_f_2_Lixisenatide,0.911,1.27,incident_event
39,ae_uti,NCT01768559,pois,arm_f_2_Lixisenatide:sex,-14.797,1627.281,incident_event
39,ae_gi,NCT00968812,pois,(Intercept),-6.642,2.561,incident_event
39,ae_gi,NCT00968812,pois,age10,-0.063,0.462,incident_event
39,ae_gi,NCT00968812,pois,arm_f_2_uaa10456,0.611,3.508,incident_event
39,ae_gi,NCT00968812,pois,arm_f_2_uaa10457,0.784,3.437,incident_event
39,ae_gi,NCT00968812,pois,sex,-0.209,0.812,incident_event
39,ae_gi,NCT00968812,pois,age10:arm_f_2_uaa10456,-0.152,0.638,incident_event
39,ae_gi,NCT00968812,pois,age10:arm_f_2_uaa10457,-0.109,0.622,incident_event
39,ae_gi,NCT00968812,pois,arm_f_2_uaa10456:sex,0.213,1.17,incident_event
39,ae_gi,NCT00968812,pois,arm_f_2_uaa10457:sex,-0.119,1.124,incident_event
39,ae_gi,NCT01032629,pois,(Intercept),-8.139,1.803,incident_event
39,ae_gi,NCT01032629,pois,age10,0.053,0.287,incident_event
39,ae_gi,NCT01032629,pois,arm_f_2_uaa10512,0.133,2.457,incident_event
39,ae_gi,NCT01032629,pois,arm_f_2_uaa10514,-0.093,2.489,incident_event
39,ae_gi,NCT01032629,pois,sex,-0.092,0.47,incident_event
39,ae_gi,NCT01032629,pois,age10:arm_f_2_uaa10512,-0.015,0.393,incident_event
39,ae_gi,NCT01032629,pois,age10:arm_f_2_uaa10514,-0.004,0.395,incident_event
39,ae_gi,NCT01032629,pois,arm_f_2_uaa10512:sex,-0.011,0.652,incident_event
39,ae_gi,NCT01032629,pois,arm_f_2_uaa10514:sex,0.156,0.657,incident_event
39,ae_gi,NCT01106625,pois,(Intercept),-6.091,4.543,incident_event
39,ae_gi,NCT01106625,pois,age10,-0.212,0.793,incident_event
39,ae_gi,NCT01106625,pois,arm_f_2_uaa10569,0.128,5.407,incident_event
39,ae_gi,NCT01106625,pois,arm_f_2_uaa10570,-0.613,5.847,incident_event
39,ae_gi,NCT01106625,pois,sex,0.109,1.288,incident_event
39,ae_gi,NCT01106625,pois,age10:arm_f_2_uaa10569,0.009,0.946,incident_event
39,ae_gi,NCT01106625,pois,age10:arm_f_2_uaa10570,0.119,1.017,incident_event
39,ae_gi,NCT01106625,pois,arm_f_2_uaa10569:sex,0.264,1.701,incident_event
39,ae_gi,NCT01106625,pois,arm_f_2_uaa10570:sex,0.133,1.769,incident_event
39,ae_gi,NCT01081834,pois,(Intercept),-7.618,3.974,incident_event
39,ae_gi,NCT01081834,pois,age10,0.065,0.676,incident_event
39,ae_gi,NCT01081834,pois,arm_f_2_uaa10548,2.537,5.391,incident_event
39,ae_gi,NCT01081834,pois,arm_f_2_uaa10549,0.476,5.187,incident_event
39,ae_gi,NCT01081834,pois,sex,-0.376,1.462,incident_event
39,ae_gi,NCT01081834,pois,age10:arm_f_2_uaa10548,-0.48,0.957,incident_event
39,ae_gi,NCT01081834,pois,age10:arm_f_2_uaa10549,-0.027,0.896,incident_event
39,ae_gi,NCT01081834,pois,arm_f_2_uaa10548:sex,0.184,2.026,incident_event
39,ae_gi,NCT01081834,pois,arm_f_2_uaa10549:sex,0,1.907,incident_event
39,ae_gi,NCT01106651,pois,(Intercept),-7.965,5.86,incident_event
39,ae_gi,NCT01106651,pois,age10,0.149,0.924,incident_event
39,ae_gi,NCT01106651,pois,arm_f_2_uaa10573,0.541,8.269,incident_event
39,ae_gi,NCT01106651,pois,arm_f_2_uaa10574,1.115,8.033,incident_event
39,ae_gi,NCT01106651,pois,sex,-0.225,1.163,incident_event
39,ae_gi,NCT01106651,pois,age10:arm_f_2_uaa10573,-0.159,1.296,incident_event
39,ae_gi,NCT01106651,pois,age10:arm_f_2_uaa10574,-0.163,1.263,incident_event
39,ae_gi,NCT01106651,pois,arm_f_2_uaa10573:sex,0.375,1.687,incident_event
39,ae_gi,NCT01106651,pois,arm_f_2_uaa10574:sex,0.194,1.556,incident_event
39,ae_gi,NCT01106677,pois,(Intercept),-7.263,3.874,incident_event
39,ae_gi,NCT01106677,pois,age10,0.004,0.693,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10577,0.406,4.802,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10578,0.489,4.795,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10580,0.434,4.822,incident_event
39,ae_gi,NCT01106677,pois,sex,0.136,1.32,incident_event
39,ae_gi,NCT01106677,pois,age10:arm_f_2_uaa10577,-0.031,0.86,incident_event
39,ae_gi,NCT01106677,pois,age10:arm_f_2_uaa10578,-0.085,0.864,incident_event
39,ae_gi,NCT01106677,pois,age10:arm_f_2_uaa10580,-0.099,0.868,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10577:sex,-0.69,1.652,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10578:sex,-0.237,1.634,incident_event
39,ae_gi,NCT01106677,pois,arm_f_2_uaa10580:sex,-0.261,1.672,incident_event
39,ae_gi,NCT01106690,pois,(Intercept),-4.495,4.209,incident_event
39,ae_gi,NCT01106690,pois,age10,-0.431,0.742,incident_event
39,ae_gi,NCT01106690,pois,arm_f_2_uaa10582,-4.56,6.656,incident_event
39,ae_gi,NCT01106690,pois,arm_f_2_uaa10583,-4.032,6.39,incident_event
39,ae_gi,NCT01106690,pois,sex,0.161,1.503,incident_event
39,ae_gi,NCT01106690,pois,age10:arm_f_2_uaa10582,0.768,1.147,incident_event
39,ae_gi,NCT01106690,pois,age10:arm_f_2_uaa10583,0.663,1.13,incident_event
39,ae_gi,NCT01106690,pois,arm_f_2_uaa10582:sex,-0.511,2.286,incident_event
39,ae_gi,NCT01106690,pois,arm_f_2_uaa10583:sex,-0.366,2.414,incident_event
39,ae_gi,NCT01137812,pois,(Intercept),-6.114,2.505,incident_event
39,ae_gi,NCT01137812,pois,age10,-0.088,0.434,incident_event
39,ae_gi,NCT01137812,pois,arm_f_2_uaa10614,-1.4,3.517,incident_event
39,ae_gi,NCT01137812,pois,sex,-0.392,0.775,incident_event
39,ae_gi,NCT01137812,pois,age10:arm_f_2_uaa10614,0.172,0.605,incident_event
39,ae_gi,NCT01137812,pois,arm_f_2_uaa10614:sex,0.561,1.128,incident_event
39,ae_gi,NCT01381900,pois,(Intercept),-6.376,3.803,incident_event
39,ae_gi,NCT01381900,pois,age10,-0.105,0.755,incident_event
39,ae_gi,NCT01381900,pois,arm_f_2_uaa10741,-0.827,5.943,incident_event
39,ae_gi,NCT01381900,pois,arm_f_2_uaa10742,0.979,5.344,incident_event
39,ae_gi,NCT01381900,pois,sex,-0.799,1.596,incident_event
39,ae_gi,NCT01381900,pois,age10:arm_f_2_uaa10741,0.111,1.165,incident_event
39,ae_gi,NCT01381900,pois,age10:arm_f_2_uaa10742,-0.215,1.064,incident_event
39,ae_gi,NCT01381900,pois,arm_f_2_uaa10741:sex,0.302,2.323,incident_event
39,ae_gi,NCT01381900,pois,arm_f_2_uaa10742:sex,0.249,2.238,incident_event
39,ae_gi,NCT01809327,pois,(Intercept),-4.466,3,incident_event
39,ae_gi,NCT01809327,pois,age10,-0.46,0.585,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10933,-1.982,4.422,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10934,-2.102,4.874,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10935,-3.207,4.944,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10936,-2.308,4.681,incident_event
39,ae_gi,NCT01809327,pois,sex,-0.673,1.28,incident_event
39,ae_gi,NCT01809327,pois,age10:arm_f_2_uaa10933,0.246,0.869,incident_event
39,ae_gi,NCT01809327,pois,age10:arm_f_2_uaa10934,0.313,0.913,incident_event
39,ae_gi,NCT01809327,pois,age10:arm_f_2_uaa10935,0.505,0.934,incident_event
39,ae_gi,NCT01809327,pois,age10:arm_f_2_uaa10936,0.437,0.88,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10933:sex,0.797,1.931,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10934:sex,0.81,1.865,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10935:sex,0.945,1.857,incident_event
39,ae_gi,NCT01809327,pois,arm_f_2_uaa10936:sex,-0.124,1.896,incident_event
39,ae_gi,NCT01989754,pois,(Intercept),-12.223,3.812,incident_event
39,ae_gi,NCT01989754,pois,age10,0.393,0.573,incident_event
39,ae_gi,NCT01989754,pois,arm_f_2_uaa10994,0.722,5.377,incident_event
39,ae_gi,NCT01989754,pois,sex,0.154,0.979,incident_event
39,ae_gi,NCT01989754,pois,age10:arm_f_2_uaa10994,-0.103,0.814,incident_event
39,ae_gi,NCT01989754,pois,arm_f_2_uaa10994:sex,-0.205,1.395,incident_event
39,ae_gi,NCT02025907,pois,(Intercept),-7.227,5.132,incident_event
39,ae_gi,NCT02025907,pois,age10,0.064,0.858,incident_event
39,ae_gi,NCT02025907,pois,arm_f_2_uaa11013,2.173,7.593,incident_event
39,ae_gi,NCT02025907,pois,sex,-0.618,1.757,incident_event
39,ae_gi,NCT02025907,pois,age10:arm_f_2_uaa11013,-0.348,1.323,incident_event
39,ae_gi,NCT02025907,pois,arm_f_2_uaa11013:sex,-1.004,2.725,incident_event
39,ae_gi,NCT02065791,pois,(Intercept),-7.678,0.923,incident_event
39,ae_gi,NCT02065791,pois,age10,0,0.159,incident_event
39,ae_gi,NCT02065791,pois,arm_f_2_uaa11038,-0.443,1.34,incident_event
39,ae_gi,NCT02065791,pois,sex,-0.352,0.326,incident_event
39,ae_gi,NCT02065791,pois,age10:arm_f_2_uaa11038,0.033,0.23,incident_event
39,ae_gi,NCT02065791,pois,arm_f_2_uaa11038:sex,0.252,0.472,incident_event
39,ae_gi,NCT00800683,pois,(Intercept),-6.177,5.953,incident_event
39,ae_gi,NCT00800683,pois,age10,-0.043,0.883,incident_event
39,ae_gi,NCT00800683,pois,arm_f_2_Placebo,0.956,7.387,incident_event
39,ae_gi,NCT00800683,pois,sex,-0.564,1.649,incident_event
39,ae_gi,NCT00800683,pois,age10:arm_f_2_Placebo,-0.157,1.109,incident_event
39,ae_gi,NCT00800683,pois,arm_f_2_Placebo:sex,0.72,2.179,incident_event
39,ae_gi,NCT00740051,pois,(Intercept),-8.3,5.609,incident_event
39,ae_gi,NCT00740051,pois,age10,0.182,0.946,incident_event
39,ae_gi,NCT00740051,pois,arm_f_2_Linagliptin,1.921,6.62,incident_event
39,ae_gi,NCT00740051,pois,sex,-0.132,1.871,incident_event
39,ae_gi,NCT00740051,pois,age10:arm_f_2_Linagliptin,-0.367,1.13,incident_event
39,ae_gi,NCT00740051,pois,arm_f_2_Linagliptin:sex,-0.07,2.392,incident_event
39,ae_gi,NCT00996658,pois,(Intercept),-13.046,5.943,incident_event
39,ae_gi,NCT00996658,pois,age10,0.76,0.976,incident_event
39,ae_gi,NCT00996658,pois,arm_f_2_Linagliptin,2.275,6.555,incident_event
39,ae_gi,NCT00996658,pois,sex,1.09,2.16,incident_event
39,ae_gi,NCT00996658,pois,age10:arm_f_2_Linagliptin,-0.273,1.076,incident_event
39,ae_gi,NCT00996658,pois,arm_f_2_Linagliptin:sex,0.436,2.37,incident_event
39,ae_gi,NCT01084005,pois,(Intercept),-1.449,20.145,incident_event
39,ae_gi,NCT01084005,pois,age10,-0.721,2.735,incident_event
39,ae_gi,NCT01084005,pois,arm_f_2_Linagliptin,1.373,24.709,incident_event
39,ae_gi,NCT01084005,pois,sex,0.278,2.078,incident_event
39,ae_gi,NCT01084005,pois,age10:arm_f_2_Linagliptin,-0.113,3.349,incident_event
39,ae_gi,NCT01084005,pois,arm_f_2_Linagliptin:sex,-0.719,2.513,incident_event
39,ae_gi,NCT01087502,pois,(Intercept),-6.481,3.723,incident_event
39,ae_gi,NCT01087502,pois,age10,-0.005,0.541,incident_event
39,ae_gi,NCT01087502,pois,arm_f_2_Linagliptin,1.55,5.15,incident_event
39,ae_gi,NCT01087502,pois,sex,-0.401,0.993,incident_event
39,ae_gi,NCT01087502,pois,age10:arm_f_2_Linagliptin,-0.229,0.749,incident_event
39,ae_gi,NCT01087502,pois,arm_f_2_Linagliptin:sex,-0.14,1.412,incident_event
39,ae_gi,NCT01194830,pois,(Intercept),-4.515,3.773,incident_event
39,ae_gi,NCT01194830,pois,age10,-0.338,0.732,incident_event
39,ae_gi,NCT01194830,pois,arm_f_2_Linagliptin,-2.178,6.281,incident_event
39,ae_gi,NCT01194830,pois,sex,-1.002,1.771,incident_event
39,ae_gi,NCT01194830,pois,age10:arm_f_2_Linagliptin,0.321,1.174,incident_event
39,ae_gi,NCT01194830,pois,arm_f_2_Linagliptin:sex,0.491,2.647,incident_event
39,ae_gi,NCT02182830,pois,(Intercept),-8.346,6.07,incident_event
39,ae_gi,NCT02182830,pois,age10,0.222,1.008,incident_event
39,ae_gi,NCT02182830,pois,arm_f_2_Empagliflozin 10-25mg,2.106,7.363,incident_event
39,ae_gi,NCT02182830,pois,sex,-0.947,2.207,incident_event
39,ae_gi,NCT02182830,pois,age10:arm_f_2_Empagliflozin 10-25mg,-0.393,1.255,incident_event
39,ae_gi,NCT02182830,pois,arm_f_2_Empagliflozin 10-25mg:sex,1.677,2.727,incident_event
39,ae_gi,NCT02453555,pois,(Intercept),-6.357,3.632,incident_event
39,ae_gi,NCT02453555,pois,age10,-0.197,0.526,incident_event
39,ae_gi,NCT02453555,pois,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,-0.545,4.641,incident_event
39,ae_gi,NCT02453555,pois,sex,0.421,1.702,incident_event
39,ae_gi,NCT02453555,pois,age10:arm_f_2_Empagliflozin 10mg + Linagliptin 5mg,0.197,0.696,incident_event
39,ae_gi,NCT02453555,pois,arm_f_2_Empagliflozin 10mg + Linagliptin 5mg:sex,-1.06,1.949,incident_event
39,ae_gi,NCT00763451,pois,(Intercept),-5.14,3.863,incident_event
39,ae_gi,NCT00763451,pois,age10,-0.256,0.658,incident_event
39,ae_gi,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,-1.275,5.01,incident_event
39,ae_gi,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,0.319,5.207,incident_event
39,ae_gi,NCT00763451,pois,sex,-0.849,1.315,incident_event
39,ae_gi,NCT00763451,pois,age10:arm_f_2_Lixisenatide 1-step titration,0.32,0.859,incident_event
39,ae_gi,NCT00763451,pois,age10:arm_f_2_Lixisenatide 2-step titration,0.068,0.909,incident_event
39,ae_gi,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration:sex,0.295,1.675,incident_event
39,ae_gi,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration:sex,0.267,1.652,incident_event
39,ae_gi,NCT00976937,pois,(Intercept),-4.84,5.325,incident_event
39,ae_gi,NCT00976937,pois,age10,-0.284,1.219,incident_event
39,ae_gi,NCT00976937,pois,arm_f_2_Lixisenatide,0.306,6.69,incident_event
39,ae_gi,NCT00976937,pois,sex,-0.547,1.206,incident_event
39,ae_gi,NCT00976937,pois,age10:arm_f_2_Lixisenatide,-0.011,1.538,incident_event
39,ae_gi,NCT00976937,pois,arm_f_2_Lixisenatide:sex,0.158,1.65,incident_event
39,ae_gi,NCT00866658,pois,(Intercept),-5.833,3.887,incident_event
39,ae_gi,NCT00866658,pois,age10,-0.128,0.662,incident_event
39,ae_gi,NCT00866658,pois,arm_f_2_Lixisenatide 2-step titration,0.071,4.354,incident_event
39,ae_gi,NCT00866658,pois,sex,-0.645,1.402,incident_event
39,ae_gi,NCT00866658,pois,age10:arm_f_2_Lixisenatide 2-step titration,0.321,0.734,incident_event
39,ae_gi,NCT00866658,pois,arm_f_2_Lixisenatide 2-step titration:sex,0.278,1.564,incident_event
39,ae_gi,NCT01169779,pois,(Intercept),-7.118,5.426,incident_event
39,ae_gi,NCT01169779,pois,age10,0.02,0.931,incident_event
39,ae_gi,NCT01169779,pois,arm_f_2_Lixisenatide,-1.472,6.267,incident_event
39,ae_gi,NCT01169779,pois,sex,-1.182,2.147,incident_event
39,ae_gi,NCT01169779,pois,age10:arm_f_2_Lixisenatide,0.432,1.065,incident_event
39,ae_gi,NCT01169779,pois,arm_f_2_Lixisenatide:sex,1.287,2.364,incident_event
39,ae_gi,NCT01632163,pois,(Intercept),-4.168,6.685,incident_event
39,ae_gi,NCT01632163,pois,age10,-0.424,1.179,incident_event
39,ae_gi,NCT01632163,pois,arm_f_2_Lixisenatide,-1.284,7.775,incident_event
39,ae_gi,NCT01632163,pois,sex,-0.998,2.33,incident_event
39,ae_gi,NCT01632163,pois,age10:arm_f_2_Lixisenatide,0.485,1.371,incident_event
39,ae_gi,NCT01632163,pois,arm_f_2_Lixisenatide:sex,0.129,2.689,incident_event
39,ae_gi,NCT01798706,pois,(Intercept),-7.908,10.242,incident_event
39,ae_gi,NCT01798706,pois,age10,0.247,1.373,incident_event
39,ae_gi,NCT01798706,pois,arm_f_2_Lixisenatide,2.438,12.789,incident_event
39,ae_gi,NCT01798706,pois,sex,-0.356,1.085,incident_event
39,ae_gi,NCT01798706,pois,age10:arm_f_2_Lixisenatide,-0.183,1.716,incident_event
39,ae_gi,NCT01798706,pois,arm_f_2_Lixisenatide:sex,-0.676,1.39,incident_event
39,ae_gi,NCT00712673,pois,(Intercept),-5.066,3.973,incident_event
39,ae_gi,NCT00712673,pois,age10,-0.273,0.734,incident_event
39,ae_gi,NCT00712673,pois,arm_f_2_Lixisenatide evening,-1.671,4.728,incident_event
39,ae_gi,NCT00712673,pois,arm_f_2_Lixisenatide morning,-1.75,4.842,incident_event
39,ae_gi,NCT00712673,pois,sex,-0.445,1.197,incident_event
39,ae_gi,NCT00712673,pois,age10:arm_f_2_Lixisenatide evening,0.402,0.86,incident_event
39,ae_gi,NCT00712673,pois,age10:arm_f_2_Lixisenatide morning,0.374,0.889,incident_event
39,ae_gi,NCT00712673,pois,arm_f_2_Lixisenatide evening:sex,-0.197,1.492,incident_event
39,ae_gi,NCT00712673,pois,arm_f_2_Lixisenatide morning:sex,0.052,1.501,incident_event
39,ae_gi,NCT00713830,pois,(Intercept),-6.763,3.467,incident_event
39,ae_gi,NCT00713830,pois,age10,-0.049,0.574,incident_event
39,ae_gi,NCT00713830,pois,arm_f_2_Lixisenatide,0.184,4.004,incident_event
39,ae_gi,NCT00713830,pois,sex,-0.231,1.15,incident_event
39,ae_gi,NCT00713830,pois,age10:arm_f_2_Lixisenatide,0.087,0.665,incident_event
39,ae_gi,NCT00713830,pois,arm_f_2_Lixisenatide:sex,0.081,1.315,incident_event
39,ae_gi,NCT00715624,pois,(Intercept),-5.486,4.172,incident_event
39,ae_gi,NCT00715624,pois,age10,-0.243,0.746,incident_event
39,ae_gi,NCT00715624,pois,arm_f_2_Lixisenatide,-0.705,4.936,incident_event
39,ae_gi,NCT00715624,pois,sex,-0.567,1.578,incident_event
39,ae_gi,NCT00715624,pois,age10:arm_f_2_Lixisenatide,0.263,0.87,incident_event
39,ae_gi,NCT00715624,pois,arm_f_2_Lixisenatide:sex,-0.012,1.804,incident_event
39,ae_gi,NCT00763815,pois,(Intercept),-5.859,3.824,incident_event
39,ae_gi,NCT00763815,pois,age10,-0.159,0.694,incident_event
39,ae_gi,NCT00763815,pois,arm_f_2_Lixisenatide,-1.34,4.654,incident_event
39,ae_gi,NCT00763815,pois,sex,-0.103,1.37,incident_event
39,ae_gi,NCT00763815,pois,age10:arm_f_2_Lixisenatide,0.304,0.831,incident_event
39,ae_gi,NCT00763815,pois,arm_f_2_Lixisenatide:sex,-0.18,1.621,incident_event
39,ae_gi,NCT00688701,pois,(Intercept),-5.33,2.705,incident_event
39,ae_gi,NCT00688701,pois,age10,-0.003,0.499,incident_event
39,ae_gi,NCT00688701,pois,arm_f_2_Lixisenatide 1-step titration,-0.074,3.541,incident_event
39,ae_gi,NCT00688701,pois,arm_f_2_Lixisenatide 2-step titration,0.559,3.723,incident_event
39,ae_gi,NCT00688701,pois,sex,-1.298,1.287,incident_event
39,ae_gi,NCT00688701,pois,age10:arm_f_2_Lixisenatide 1-step titration,0.02,0.64,incident_event
39,ae_gi,NCT00688701,pois,age10:arm_f_2_Lixisenatide 2-step titration,-0.027,0.674,incident_event
39,ae_gi,NCT00688701,pois,arm_f_2_Lixisenatide 1-step titration:sex,1.464,1.556,incident_event
39,ae_gi,NCT00688701,pois,arm_f_2_Lixisenatide 2-step titration:sex,0.844,1.55,incident_event
39,ae_gi,NCT00707031,pois,(Intercept),-5.871,3.073,incident_event
39,ae_gi,NCT00707031,pois,age10,0.022,0.513,incident_event
39,ae_gi,NCT00707031,pois,arm_f_2_Lixisenatide QD,-0.415,4.647,incident_event
39,ae_gi,NCT00707031,pois,sex,-0.482,0.968,incident_event
39,ae_gi,NCT00707031,pois,age10:arm_f_2_Lixisenatide QD,0.039,0.787,incident_event
39,ae_gi,NCT00707031,pois,arm_f_2_Lixisenatide QD:sex,-0.19,1.41,incident_event
39,ae_gi,NCT01648582,pois,(Intercept),-6.307,6.993,incident_event
39,ae_gi,NCT01648582,pois,age10,-0.251,1.283,incident_event
39,ae_gi,NCT01648582,pois,arm_f_2_Dulaglutide 0.75,0.559,8.07,incident_event
39,ae_gi,NCT01648582,pois,arm_f_2_Dulaglutide 1.5,0.917,8.071,incident_event
39,ae_gi,NCT01648582,pois,sex,-1.065,2.614,incident_event
39,ae_gi,NCT01648582,pois,age10:arm_f_2_Dulaglutide 0.75,0.08,1.467,incident_event
39,ae_gi,NCT01648582,pois,age10:arm_f_2_Dulaglutide 1.5,0.088,1.468,incident_event
39,ae_gi,NCT01648582,pois,arm_f_2_Dulaglutide 0.75:sex,0.767,2.974,incident_event
39,ae_gi,NCT01648582,pois,arm_f_2_Dulaglutide 1.5:sex,0.461,2.923,incident_event
39,ae_gi,NCT01558271,pois,(Intercept),-7.402,9.587,incident_event
39,ae_gi,NCT01558271,pois,age10,0.18,1.508,incident_event
39,ae_gi,NCT01558271,pois,arm_f_2_Dulaglutide 0.75mg,2.162,10.393,incident_event
39,ae_gi,NCT01558271,pois,arm_f_2_Liraglutide 0.3/0.6/0.9mg,1.873,10.715,incident_event
39,ae_gi,NCT01558271,pois,sex,-0.269,2.842,incident_event
39,ae_gi,NCT01558271,pois,age10:arm_f_2_Dulaglutide 0.75mg,-0.302,1.653,incident_event
39,ae_gi,NCT01558271,pois,age10:arm_f_2_Liraglutide 0.3/0.6/0.9mg,-0.296,1.701,incident_event
39,ae_gi,NCT01558271,pois,arm_f_2_Dulaglutide 0.75mg:sex,-0.875,3.165,incident_event
39,ae_gi,NCT01558271,pois,arm_f_2_Liraglutide 0.3/0.6/0.9mg:sex,-0.064,3.499,incident_event
39,ae_gi,NCT02750410,pois,(Intercept),-8.543,9.744,incident_event
39,ae_gi,NCT02750410,pois,age10,0.401,1.533,incident_event
39,ae_gi,NCT02750410,pois,arm_f_2_Dula 0.75mg,4.26,11.267,incident_event
39,ae_gi,NCT02750410,pois,sex,-0.244,2.89,incident_event
39,ae_gi,NCT02750410,pois,age10:arm_f_2_Dula 0.75mg,-0.629,1.79,incident_event
39,ae_gi,NCT02750410,pois,arm_f_2_Dula 0.75mg:sex,-1.21,3.397,incident_event
39,ae_gi,NCT01768559,pois,(Intercept),-5.88,2.309,incident_event
39,ae_gi,NCT01768559,pois,age10,-0.207,0.392,incident_event
39,ae_gi,NCT01768559,pois,arm_f_2_Lixisenatide,-0.335,3.194,incident_event
39,ae_gi,NCT01768559,pois,sex,-0.164,0.738,incident_event
39,ae_gi,NCT01768559,pois,age10:arm_f_2_Lixisenatide,0.284,0.535,incident_event
39,ae_gi,NCT01768559,pois,arm_f_2_Lixisenatide:sex,0.009,0.954,incident_event
39,ae_gi,NCT00975286,pois,(Intercept),-5.479,3.213,incident_event
39,ae_gi,NCT00975286,pois,age10,-0.195,0.569,incident_event
39,ae_gi,NCT00975286,pois,arm_f_2_GLP1 PLUS INSULIN BASAL,0.897,3.919,incident_event
39,ae_gi,NCT00975286,pois,sex,-0.089,1.161,incident_event
39,ae_gi,NCT00975286,pois,age10:arm_f_2_GLP1 PLUS INSULIN BASAL,0.045,0.693,incident_event
39,ae_gi,NCT00975286,pois,arm_f_2_GLP1 PLUS INSULIN BASAL:sex,-0.251,1.415,incident_event
39,ae_gi,NCT01632007,pois,(Intercept),-9.637,9.65,incident_event
39,ae_gi,NCT01632007,pois,age10,0.379,1.32,incident_event
39,ae_gi,NCT01632007,pois,arm_f_2_Alogliptin,2.214,10.879,incident_event
39,ae_gi,NCT01632007,pois,arm_f_2_Trelagliptin,1.087,10.94,incident_event
39,ae_gi,NCT01632007,pois,sex,0.233,3.452,incident_event
39,ae_gi,NCT01632007,pois,age10:arm_f_2_Alogliptin,-0.281,1.558,incident_event
39,ae_gi,NCT01632007,pois,age10:arm_f_2_Trelagliptin,0.025,1.538,incident_event
39,ae_gi,NCT01632007,pois,arm_f_2_Alogliptin:sex,-0.401,3.921,incident_event
39,ae_gi,NCT01632007,pois,arm_f_2_Trelagliptin:sex,-1.662,3.833,incident_event
39,ae_sae,NCT01032629,nb,(Intercept),-10.725,0.387,incident_event
39,ae_sae,NCT01032629,nb,age10,0.462,0.06,incident_event
39,ae_sae,NCT01032629,nb,arm_f_2_uaa10512,0.517,0.534,incident_event
39,ae_sae,NCT01032629,nb,arm_f_2_uaa10514,1.159,0.537,incident_event
39,ae_sae,NCT01032629,nb,sex,0.25,0.1,incident_event
39,ae_sae,NCT01032629,nb,age10:arm_f_2_uaa10512,-0.083,0.084,incident_event
39,ae_sae,NCT01032629,nb,age10:arm_f_2_uaa10514,-0.19,0.084,incident_event
39,ae_sae,NCT01032629,nb,arm_f_2_uaa10512:sex,-0.15,0.141,incident_event
39,ae_sae,NCT01032629,nb,arm_f_2_uaa10514:sex,-0.082,0.14,incident_event
39,ae_sae,NCT01106651,nb,(Intercept),-15.864,4.237,incident_event
39,ae_sae,NCT01106651,nb,age10,0.886,0.634,incident_event
39,ae_sae,NCT01106651,nb,arm_f_2_uaa10573,-9.14,6.339,incident_event
39,ae_sae,NCT01106651,nb,arm_f_2_uaa10574,13.802,6.072,incident_event
39,ae_sae,NCT01106651,nb,sex,2.374,1.143,incident_event
