trials,outcome,nct_id,nct_id2,models,row,col,r,outcome_method
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10935,age10:arm_f_2_uaa10936,0.435,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,(Intercept),arm_f_2_uaa10933:sex,0.205,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10,arm_f_2_uaa10933:sex,-0.072,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933,arm_f_2_uaa10933:sex,-0.293,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934,arm_f_2_uaa10933:sex,-0.139,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10935,arm_f_2_uaa10933:sex,-0.143,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10936,arm_f_2_uaa10933:sex,-0.132,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,sex,arm_f_2_uaa10933:sex,-0.58,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10933,arm_f_2_uaa10933:sex,0.071,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10934,arm_f_2_uaa10933:sex,0.05,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10935,arm_f_2_uaa10933:sex,0.05,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10936,arm_f_2_uaa10933:sex,0.045,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,(Intercept),arm_f_2_uaa10934:sex,0.265,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10,arm_f_2_uaa10934:sex,-0.093,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933,arm_f_2_uaa10934:sex,-0.146,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934,arm_f_2_uaa10934:sex,-0.338,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10935,arm_f_2_uaa10934:sex,-0.184,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10936,arm_f_2_uaa10934:sex,-0.17,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,sex,arm_f_2_uaa10934:sex,-0.748,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10933,arm_f_2_uaa10934:sex,0.052,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10934,arm_f_2_uaa10934:sex,0.144,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10935,arm_f_2_uaa10934:sex,0.064,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10936,arm_f_2_uaa10934:sex,0.058,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933:sex,arm_f_2_uaa10934:sex,0.434,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,(Intercept),arm_f_2_uaa10935:sex,0.264,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10,arm_f_2_uaa10935:sex,-0.093,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933,arm_f_2_uaa10935:sex,-0.146,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934,arm_f_2_uaa10935:sex,-0.179,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10935,arm_f_2_uaa10935:sex,-0.35,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10936,arm_f_2_uaa10935:sex,-0.17,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,sex,arm_f_2_uaa10935:sex,-0.747,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10933,arm_f_2_uaa10935:sex,0.052,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10934,arm_f_2_uaa10935:sex,0.064,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10935,arm_f_2_uaa10935:sex,0.152,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10936,arm_f_2_uaa10935:sex,0.058,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933:sex,arm_f_2_uaa10935:sex,0.433,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934:sex,arm_f_2_uaa10935:sex,0.559,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,(Intercept),arm_f_2_uaa10936:sex,0.213,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10,arm_f_2_uaa10936:sex,-0.075,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933,arm_f_2_uaa10936:sex,-0.117,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934,arm_f_2_uaa10936:sex,-0.145,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10935,arm_f_2_uaa10936:sex,-0.148,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10936,arm_f_2_uaa10936:sex,-0.245,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,sex,arm_f_2_uaa10936:sex,-0.602,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10933,arm_f_2_uaa10936:sex,0.042,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10934,arm_f_2_uaa10936:sex,0.052,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10935,arm_f_2_uaa10936:sex,0.052,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,age10:arm_f_2_uaa10936,arm_f_2_uaa10936:sex,0.097,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10933:sex,arm_f_2_uaa10936:sex,0.349,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10934:sex,arm_f_2_uaa10936:sex,0.45,incident_event
39,ae_sae,NCT01809327,NCT01809327,pois,arm_f_2_uaa10935:sex,arm_f_2_uaa10936:sex,0.449,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,(Intercept),age10,-0.976,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,(Intercept),arm_f_2_uaa10994,-0.702,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,age10,arm_f_2_uaa10994,0.685,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,(Intercept),sex,-0.199,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,age10,sex,0.02,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,arm_f_2_uaa10994,sex,0.14,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,(Intercept),age10:arm_f_2_uaa10994,0.682,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,age10,age10:arm_f_2_uaa10994,-0.699,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,arm_f_2_uaa10994,age10:arm_f_2_uaa10994,-0.973,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,sex,age10:arm_f_2_uaa10994,-0.014,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,(Intercept),arm_f_2_uaa10994:sex,0.134,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,age10,arm_f_2_uaa10994:sex,-0.014,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,arm_f_2_uaa10994,arm_f_2_uaa10994:sex,-0.197,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,sex,arm_f_2_uaa10994:sex,-0.674,incident_event
39,ae_sae,NCT01989754,NCT01989754,pois,age10:arm_f_2_uaa10994,arm_f_2_uaa10994:sex,0.004,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,(Intercept),age10,-0.951,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,(Intercept),arm_f_2_uaa11038,-0.684,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,age10,arm_f_2_uaa11038,0.651,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,(Intercept),sex,-0.235,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,age10,sex,-0.024,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,arm_f_2_uaa11038,sex,0.161,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,(Intercept),age10:arm_f_2_uaa11038,0.653,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,age10,age10:arm_f_2_uaa11038,-0.686,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,arm_f_2_uaa11038,age10:arm_f_2_uaa11038,-0.955,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,sex,age10:arm_f_2_uaa11038,0.017,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,(Intercept),arm_f_2_uaa11038:sex,0.165,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,age10,arm_f_2_uaa11038:sex,0.017,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.239,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,sex,arm_f_2_uaa11038:sex,-0.701,incident_event
39,ae_sae,NCT02065791,NCT02065791,pois,age10:arm_f_2_uaa11038,arm_f_2_uaa11038:sex,-0.006,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),age10,-0.962,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.573,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,arm_f_2_Lixisenatide 1-step titration,0.551,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.666,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,arm_f_2_Lixisenatide 2-step titration,0.64,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.382,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),sex,-0.201,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,sex,-0.027,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,sex,0.115,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,sex,0.134,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),age10:arm_f_2_Lixisenatide 1-step titration,0.542,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,age10:arm_f_2_Lixisenatide 1-step titration,-0.564,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.981,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.361,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,sex,age10:arm_f_2_Lixisenatide 1-step titration,0.015,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.607,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.631,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.348,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.973,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,sex,age10:arm_f_2_Lixisenatide 2-step titration,0.017,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10:arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,0.355,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),arm_f_2_Lixisenatide 1-step titration:sex,0.129,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,arm_f_2_Lixisenatide 1-step titration:sex,0.017,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 1-step titration:sex,-0.212,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,arm_f_2_Lixisenatide 1-step titration:sex,-0.086,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,sex,arm_f_2_Lixisenatide 1-step titration:sex,-0.642,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10:arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 1-step titration:sex,0.084,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10:arm_f_2_Lixisenatide 2-step titration,arm_f_2_Lixisenatide 1-step titration:sex,-0.011,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,(Intercept),arm_f_2_Lixisenatide 2-step titration:sex,0.146,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10,arm_f_2_Lixisenatide 2-step titration:sex,0.019,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration:sex,-0.084,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 2-step titration,arm_f_2_Lixisenatide 2-step titration:sex,-0.177,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,sex,arm_f_2_Lixisenatide 2-step titration:sex,-0.728,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10:arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration:sex,-0.011,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,age10:arm_f_2_Lixisenatide 2-step titration,arm_f_2_Lixisenatide 2-step titration:sex,0.009,incident_event
39,ae_sae,NCT00763451,NCT00763451,pois,arm_f_2_Lixisenatide 1-step titration:sex,arm_f_2_Lixisenatide 2-step titration:sex,0.467,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),age10,-0.969,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),arm_f_2_Lixisenatide evening,-0.831,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,arm_f_2_Lixisenatide evening,0.805,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),arm_f_2_Lixisenatide morning,-0.795,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,arm_f_2_Lixisenatide morning,0.77,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning,0.661,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),sex,-0.084,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,sex,-0.103,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,sex,0.07,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide morning,sex,0.067,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),age10:arm_f_2_Lixisenatide evening,0.831,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,age10:arm_f_2_Lixisenatide evening,-0.858,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide evening,-0.969,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide evening,-0.661,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,sex,age10:arm_f_2_Lixisenatide evening,0.088,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),age10:arm_f_2_Lixisenatide morning,0.777,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,age10:arm_f_2_Lixisenatide morning,-0.803,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,-0.646,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide morning,age10:arm_f_2_Lixisenatide morning,-0.97,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,sex,age10:arm_f_2_Lixisenatide morning,0.083,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10:arm_f_2_Lixisenatide evening,age10:arm_f_2_Lixisenatide morning,0.689,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),arm_f_2_Lixisenatide evening:sex,0.071,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,arm_f_2_Lixisenatide evening:sex,0.086,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide evening:sex,-0.082,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide evening:sex,-0.056,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,sex,arm_f_2_Lixisenatide evening:sex,-0.838,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10:arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide evening:sex,-0.097,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10:arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide evening:sex,-0.069,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,(Intercept),arm_f_2_Lixisenatide morning:sex,0.068,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10,arm_f_2_Lixisenatide morning:sex,0.083,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning:sex,-0.057,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide morning:sex,-0.045,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,sex,arm_f_2_Lixisenatide morning:sex,-0.806,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10:arm_f_2_Lixisenatide evening,arm_f_2_Lixisenatide morning:sex,-0.071,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,age10:arm_f_2_Lixisenatide morning,arm_f_2_Lixisenatide morning:sex,-0.135,incident_event
39,ae_sae,NCT00712673,NCT00712673,pois,arm_f_2_Lixisenatide evening:sex,arm_f_2_Lixisenatide morning:sex,0.676,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,(Intercept),age10,-0.975,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,(Intercept),arm_f_2_Lixisenatide,-0.756,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,age10,arm_f_2_Lixisenatide,0.737,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,(Intercept),sex,-0.294,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,age10,sex,0.151,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,arm_f_2_Lixisenatide,sex,0.222,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,(Intercept),age10:arm_f_2_Lixisenatide,0.75,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,age10,age10:arm_f_2_Lixisenatide,-0.769,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.972,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,sex,age10:arm_f_2_Lixisenatide,-0.116,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,(Intercept),arm_f_2_Lixisenatide:sex,0.23,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,age10,arm_f_2_Lixisenatide:sex,-0.118,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.269,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,sex,arm_f_2_Lixisenatide:sex,-0.781,incident_event
39,ae_sae,NCT00713830,NCT00713830,pois,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,0.104,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,(Intercept),age10,-0.98,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,(Intercept),arm_f_2_Lixisenatide,-0.896,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,age10,arm_f_2_Lixisenatide,0.878,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,(Intercept),sex,-0.02,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,age10,sex,-0.121,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,arm_f_2_Lixisenatide,sex,0.018,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,(Intercept),age10:arm_f_2_Lixisenatide,0.864,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,age10,age10:arm_f_2_Lixisenatide,-0.882,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.976,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,sex,age10:arm_f_2_Lixisenatide,0.107,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,(Intercept),arm_f_2_Lixisenatide:sex,0.017,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,age10,arm_f_2_Lixisenatide:sex,0.104,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.067,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,sex,arm_f_2_Lixisenatide:sex,-0.855,incident_event
39,ae_sae,NCT00715624,NCT00715624,pois,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.089,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,(Intercept),age10,-0.976,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,(Intercept),arm_f_2_Lixisenatide,-0.817,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,age10,arm_f_2_Lixisenatide,0.798,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,(Intercept),sex,-0.091,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,age10,sex,-0.09,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,arm_f_2_Lixisenatide,sex,0.075,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,(Intercept),age10:arm_f_2_Lixisenatide,0.798,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,age10,age10:arm_f_2_Lixisenatide,-0.817,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.974,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,sex,age10:arm_f_2_Lixisenatide,0.074,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,(Intercept),arm_f_2_Lixisenatide:sex,0.07,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,age10,arm_f_2_Lixisenatide:sex,0.07,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.129,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,sex,arm_f_2_Lixisenatide:sex,-0.77,incident_event
39,ae_sae,NCT00763815,NCT00763815,pois,age10:arm_f_2_Lixisenatide,arm_f_2_Lixisenatide:sex,-0.06,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,(Intercept),age10,-0.94,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,(Intercept),arm_f_2_Lixisenatide QD,-0.618,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,age10,arm_f_2_Lixisenatide QD,0.581,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,(Intercept),sex,-0.287,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,age10,sex,-0.014,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,arm_f_2_Lixisenatide QD,sex,0.178,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,(Intercept),age10:arm_f_2_Lixisenatide QD,0.598,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,age10,age10:arm_f_2_Lixisenatide QD,-0.636,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,arm_f_2_Lixisenatide QD,age10:arm_f_2_Lixisenatide QD,-0.962,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,sex,age10:arm_f_2_Lixisenatide QD,0.009,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,(Intercept),arm_f_2_Lixisenatide QD:sex,0.215,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,age10,arm_f_2_Lixisenatide QD:sex,0.011,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,arm_f_2_Lixisenatide QD,arm_f_2_Lixisenatide QD:sex,-0.222,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,sex,arm_f_2_Lixisenatide QD:sex,-0.75,incident_event
39,ae_sae,NCT00707031,NCT00707031,pois,age10:arm_f_2_Lixisenatide QD,arm_f_2_Lixisenatide QD:sex,-0.005,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,(Intercept),age10,-0.97,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,(Intercept),arm_f_2_Dulaglutide 0.75,-0.786,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,age10,arm_f_2_Dulaglutide 0.75,0.762,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,(Intercept),arm_f_2_Dulaglutide 1.5,-0.814,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,age10,arm_f_2_Dulaglutide 1.5,0.79,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5,0.64,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,(Intercept),sex,-0.174,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,age10,sex,-0.006,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,arm_f_2_Dulaglutide 0.75,sex,0.137,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,arm_f_2_Dulaglutide 1.5,sex,0.142,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,(Intercept),age10:arm_f_2_Dulaglutide 0.75,0.777,incident_event
39,ae_sae,NCT01648582,NCT01648582,pois,age10,age10:arm_f_2_Dulaglutide 0.75,-0.801,incident_event
